algorithm,history_available,domain,model,subset,items,log_loss,empirical_best_model,empirical_best_log_loss,empirical_regret,upper95_regret_to_best_fitted_family,status
ridge,False,whole,ridge::D_P_C_K,D_P_C_K,27,0.6948789717579048,ridge::B_C_K,0.6522373150689735,0.04264165668893127,0.07000706759105257,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_P_C_K,B_P_C_K,24,0.6568999430523018,ridge::B_C_K,0.6522373150689735,0.004662627983328282,0.03202803888544958,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_P_C_K,D_B_P_C_K,28,0.6881898025410765,ridge::B_C_K,0.6522373150689735,0.035952487472103,0.0633178983742243,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::M_P_C_K,M_P_C_K,24,0.6619796488159483,ridge::B_C_K,0.6522373150689735,0.009742333746974752,0.03710774464909605,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_M_P_C_K,D_M_P_C_K,28,0.6960545801447956,ridge::B_C_K,0.6522373150689735,0.043817265075822065,0.07118267597794337,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_M_P_C_K,B_M_P_C_K,25,0.6589681841620904,ridge::B_C_K,0.6522373150689735,0.00673086909311682,0.03409627999523812,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_M_P_C_K,D_B_M_P_C_K,29,0.6906410876249349,ridge::B_C_K,0.6522373150689735,0.03840377255596139,0.06576918345808269,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::A_K,A_K,12,0.6711736090830905,ridge::B_C_K,0.6522373150689735,0.018936294014117006,0.04630170491623831,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_A_K,D_A_K,16,0.710038427631828,ridge::B_C_K,0.6522373150689735,0.05780111256285447,0.08516652346497577,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_A_K,B_A_K,13,0.6663729487920441,ridge::B_C_K,0.6522373150689735,0.014135633723070584,0.041501044625191885,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_A_K,D_B_A_K,17,0.7018587040038071,ridge::B_C_K,0.6522373150689735,0.04962138893483359,0.07698679983695489,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::M_A_K,M_A_K,13,0.6717640402690707,ridge::B_C_K,0.6522373150689735,0.019526725200097128,0.04689213610221843,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_M_A_K,D_M_A_K,17,0.711999403519249,ridge::B_C_K,0.6522373150689735,0.05976208845027542,0.08712749935239672,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_M_A_K,B_M_A_K,14,0.6684455708595942,ridge::B_C_K,0.6522373150689735,0.016208255790620685,0.043573666692741986,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_M_A_K,D_B_M_A_K,18,0.7052913847663701,ridge::B_C_K,0.6522373150689735,0.053054069697396566,0.08041948059951787,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::P_A_K,P_A_K,23,0.6734403296927781,ridge::B_C_K,0.6522373150689735,0.021203014623804584,0.048568425525925885,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_P_A_K,D_P_A_K,27,0.7135054749112825,ridge::B_C_K,0.6522373150689735,0.061268159842308934,0.08863357074443023,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_P_A_K,B_P_A_K,24,0.6694519731390193,ridge::B_C_K,0.6522373150689735,0.01721465807004574,0.04458006897216704,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_P_A_K,D_B_P_A_K,28,0.7058808738345649,ridge::B_C_K,0.6522373150689735,0.05364355876559135,0.08100896966771265,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::M_P_A_K,M_P_A_K,24,0.6736895523672844,ridge::B_C_K,0.6522373150689735,0.021452237298310917,0.04881764820043222,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_M_P_A_K,D_M_P_A_K,28,0.7141489181873732,ridge::B_C_K,0.6522373150689735,0.061911603118399716,0.08927701402052102,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_M_P_A_K,B_M_P_A_K,25,0.6710814498493853,ridge::B_C_K,0.6522373150689735,0.018844134780411803,0.046209545682533104,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_M_P_A_K,D_B_M_P_A_K,29,0.7078941942646997,ridge::B_C_K,0.6522373150689735,0.05565687919572615,0.08302229009784745,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::C_A_K,C_A_K,13,0.6710668213007692,ridge::B_C_K,0.6522373150689735,0.01882950623179569,0.04619491713391699,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_C_A_K,D_C_A_K,17,0.7107381113389859,ridge::B_C_K,0.6522373150689735,0.05850079627001237,0.08586620717213367,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_C_A_K,B_C_A_K,14,0.6661703469907007,ridge::B_C_K,0.6522373150689735,0.013933031921727124,0.041298442823848425,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_C_A_K,D_B_C_A_K,18,0.7029559093361978,ridge::B_C_K,0.6522373150689735,0.05071859426722425,0.07808400516934555,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::M_C_A_K,M_C_A_K,14,0.67193679016254,ridge::B_C_K,0.6522373150689735,0.01969947509356651,0.04706488599568781,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_M_C_A_K,D_M_C_A_K,18,0.7135060337975696,ridge::B_C_K,0.6522373150689735,0.06126871872859607,0.08863412963071737,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::B_M_C_A_K,B_M_C_A_K,15,0.6685092046744538,ridge::B_C_K,0.6522373150689735,0.016271889605480316,0.04363730050760162,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
ridge,False,whole,ridge::D_B_M_C_A_K,D_B_M_C_A_K,19,0.7066702984463452,ridge::B_C_K,0.6522373150689735,0.05443298337737168,0.08179839427949298,"post-evaluation descriptive audit; fixed-model simultaneous pairwise bound, not universal optimality"
