target,algorithm,subset,config_json,oof_log_loss,fold_mean,fold_se
regular,ridge,H_B_M_C_A_K,0.01,0.462733135372529,0.4627331353725291,0.0037401360998423885
regular,ridge,H_B_M_C_A_K,0.1,0.46210891645180785,0.46210891645180785,0.005948481672829766
regular,ridge,H_B_M_C_A_K,1.0,0.4630539987715823,0.4630539987715824,0.0065208242047823765
regular,ridge,H_B_M_C_A_K,10.0,0.46401465238339196,0.464014652383392,0.006729984888784694
regular,ridge,H_D_B_M_C_A_K,0.001,0.4755747906316333,0.47557479063163327,0.001311777696901511
regular,ridge,H_D_B_M_C_A_K,0.01,0.4565400418499866,0.45654004184998664,0.0030292119298203912
regular,ridge,H_D_B_M_C_A_K,0.1,0.44676126372890457,0.44676126372890457,0.0052163327013702125
regular,ridge,H_D_B_M_C_A_K,1.0,0.4437584826857763,0.4437584826857763,0.008335449585995683
regular,ridge,H_D_B_M_C_A_K,10.0,0.4464155108998267,0.4464155108998266,0.01018856400738368
regular,ridge,H_P_C_A_K,0.001,0.4797151048527218,0.47971510485272173,0.001490659848530952
regular,ridge,H_P_C_A_K,0.01,0.4676392431681258,0.4676392431681258,0.004153572844475436
regular,ridge,H_P_C_A_K,0.1,0.46650204333712286,0.4665020433371228,0.00643007056927052
regular,ridge,H_P_C_A_K,1.0,0.4672628887214956,0.46726288872149563,0.006891442984797115
regular,ridge,H_P_C_A_K,10.0,0.4682742780952258,0.46827427809522587,0.007087791418942352
regular,ridge,H_D_P_C_A_K,0.001,0.4781548571510946,0.4781548571510947,0.0014253368180833783
regular,ridge,H_D_P_C_A_K,0.01,0.4608140510939545,0.46081405109395457,0.0036236007251289936
regular,ridge,H_D_P_C_A_K,0.1,0.4490130073815422,0.44901300738154226,0.006043901877144467
regular,ridge,H_D_P_C_A_K,1.0,0.4450466059802494,0.4450466059802494,0.00915727196832113
regular,ridge,H_D_P_C_A_K,10.0,0.4477648600846379,0.4477648600846379,0.010827113752390169
regular,ridge,H_B_P_C_A_K,0.001,0.47753879826701645,0.4775387982670164,0.001658028584068403
regular,ridge,H_B_P_C_A_K,0.01,0.4632255931404262,0.4632255931404262,0.004482274909696667
regular,ridge,H_B_P_C_A_K,0.1,0.4623192984196268,0.4623192984196269,0.00670012587646693
regular,ridge,H_B_P_C_A_K,1.0,0.4631828038156032,0.4631828038156032,0.007213819271672724
regular,ridge,H_B_P_C_A_K,10.0,0.46421676668515227,0.4642167666851523,0.007418110123945811
regular,ridge,H_D_B_P_C_A_K,0.001,0.4760216534819429,0.4760216534819429,0.001572693669520346
regular,ridge,H_D_B_P_C_A_K,0.01,0.4568655216124622,0.4568655216124622,0.003766895851196529
regular,ridge,H_D_B_P_C_A_K,0.1,0.4464627679349644,0.4464627679349644,0.005672803974596187
regular,ridge,H_D_B_P_C_A_K,1.0,0.44341183855832017,0.44341183855832017,0.008194021790914949
regular,ridge,H_D_B_P_C_A_K,10.0,0.44594759152938923,0.44594759152938923,0.009789876478480414
regular,ridge,H_M_P_C_A_K,0.001,0.47910642180082613,0.4791064218008261,0.001315023165968947
regular,ridge,H_M_P_C_A_K,0.01,0.46726111108461954,0.4672611110846196,0.003709929544532406
regular,ridge,H_M_P_C_A_K,0.1,0.4666054774311451,0.46660547743114505,0.005896161387333554
regular,ridge,H_M_P_C_A_K,1.0,0.46747720326844766,0.4674772032684477,0.006364988591605904
regular,ridge,H_M_P_C_A_K,10.0,0.4684667976454612,0.4684667976454612,0.0065495320736296435
regular,ridge,H_D_M_P_C_A_K,0.001,0.4775661965914972,0.47756619659149724,0.0012515750849021968
regular,ridge,H_D_M_P_C_A_K,0.01,0.46062614960566944,0.46062614960566933,0.0032159852305920873
regular,ridge,H_D_M_P_C_A_K,0.1,0.44969051493376944,0.4496905149337695,0.0057501814795897785
regular,ridge,H_D_M_P_C_A_K,1.0,0.4457064661457836,0.4457064661457836,0.00928274079617705
regular,ridge,H_D_M_P_C_A_K,10.0,0.4482847176561788,0.4482847176561787,0.011095893672571426
regular,ridge,H_B_M_P_C_A_K,0.001,0.4769853335781936,0.4769853335781936,0.0014674312335898364
regular,ridge,H_B_M_P_C_A_K,0.01,0.4630301462416388,0.4630301462416389,0.003871225130166656
regular,ridge,H_B_M_P_C_A_K,0.1,0.46261215731956035,0.4626121573195604,0.005931688925859629
regular,ridge,H_B_M_P_C_A_K,1.0,0.46356527896724586,0.46356527896724586,0.006482502537372443
regular,ridge,H_B_M_P_C_A_K,10.0,0.46453426860618335,0.46453426860618335,0.006693385435638179
regular,ridge,H_D_B_M_P_C_A_K,0.001,0.47548541396306887,0.4754854139630689,0.0013816808903900453
regular,ridge,H_D_B_M_P_C_A_K,0.01,0.45681939163826807,0.45681939163826807,0.0031617782446296985
regular,ridge,H_D_B_M_P_C_A_K,0.1,0.44712644326051915,0.44712644326051904,0.0052158343339809
regular,ridge,H_D_B_M_P_C_A_K,1.0,0.444167707697642,0.44416770769764213,0.008292992385831473
regular,ridge,H_D_B_M_P_C_A_K,10.0,0.4467189282050646,0.44671892820506454,0.01005539244130357
regular,ridge,NONE,0.001,0.48682988510277087,0.4868298851027709,0.001128610297045335
regular,ridge,NONE,0.01,0.48682988510277087,0.4868298851027709,0.001128610297045335
regular,ridge,NONE,0.1,0.48682988510277087,0.4868298851027709,0.001128610297045335
regular,ridge,NONE,1.0,0.48682988510277087,0.4868298851027709,0.001128610297045335
regular,ridge,NONE,10.0,0.48682988510277087,0.4868298851027709,0.001128610297045335
regular,ridge,D,0.001,0.4850241769446684,0.48502417694466826,0.0011345370205772618
regular,ridge,D,0.01,0.4764883093577825,0.47648830935778247,0.0016432154858810927
regular,ridge,D,0.1,0.4624454417236366,0.46244544172363666,0.00248949961432007
regular,ridge,D,1.0,0.4574118701497685,0.45741187014976853,0.0037925127463849756
regular,ridge,D,10.0,0.4588606935111543,0.4588606935111543,0.004828763354636497
regular,ridge,B,0.001,0.48427892119795724,0.4842789211979571,0.0013110111926665155
regular,ridge,B,0.01,0.47923568893639645,0.47923568893639634,0.0026938531529719124
regular,ridge,B,0.1,0.47836982516873877,0.47836982516873866,0.003967782090758468
regular,ridge,B,1.0,0.4784049826983175,0.4784049826983175,0.004196038796641217
regular,ridge,B,10.0,0.4784116058567774,0.4784116058567774,0.004220719761594571
regular,ridge,D_B,0.001,0.4825300782437938,0.4825300782437939,0.0012769515795853495
regular,ridge,D_B,0.01,0.4698657480753533,0.4698657480753533,0.0023589145895346855
regular,ridge,D_B,0.1,0.4569687723162741,0.45696877231627414,0.0024728700958688613
regular,ridge,D_B,1.0,0.4531181739713088,0.4531181739713088,0.0011169535380007145
regular,ridge,D_B,10.0,0.45458809295142605,0.45458809295142605,0.0021843218321620857
regular,ridge,M,0.001,0.4859651430221672,0.4859651430221672,0.0009488297987076188
regular,ridge,M,0.01,0.4843365502585723,0.48433655025857225,0.0005288630851204692
regular,ridge,M,0.1,0.4841004739170281,0.48410047391702804,0.0007295821917146933
regular,ridge,M,1.0,0.4841097343390625,0.48410973433906257,0.0007911038535722331
regular,ridge,M,10.0,0.48411155522124844,0.4841115552212484,0.0007978745527662772
regular,ridge,D_M,0.001,0.48418853758484753,0.4841885375848475,0.000967468974814365
regular,ridge,D_M,0.01,0.47461886387350277,0.47461886387350266,0.0015880686043121385
regular,ridge,D_M,0.1,0.46180963171150863,0.4618096317115087,0.0029993779000678992
regular,ridge,D_M,1.0,0.45725785594847435,0.45725785594847446,0.004464393713876864
regular,ridge,D_M,10.0,0.45867405522814775,0.45867405522814764,0.005424510864212365
regular,ridge,B_M,0.001,0.4834910507603862,0.4834910507603861,0.0011109112632968008
regular,ridge,B_M,0.01,0.4774962501229769,0.4774962501229769,0.0019745343533425965
regular,ridge,B_M,0.1,0.47665647835751035,0.47665647835751035,0.002996071979619577
regular,ridge,B_M,1.0,0.47671550863323836,0.4767155086332383,0.003185264566954132
regular,ridge,B_M,10.0,0.47672459504871517,0.4767245950487152,0.003205666010981191
regular,ridge,D_B_M,0.001,0.481768378191874,0.481768378191874,0.0010852603779624205
regular,ridge,D_B_M,0.01,0.46863066560916955,0.4686306656091695,0.0018216779380861251
regular,ridge,D_B_M,0.1,0.45681817459969304,0.4568181745996931,0.002196462390406527
regular,ridge,D_B_M,1.0,0.4532593076230272,0.45325930762302724,0.0019359085227186206
regular,ridge,D_B_M,10.0,0.4546813663165678,0.4546813663165678,0.002874308777126415
regular,ridge,P,0.001,0.4866104205455549,0.4866104205455549,0.0011858912845544242
regular,ridge,P,0.01,0.48626626375387055,0.48626626375387055,0.001444086005515448
regular,ridge,P,0.1,0.48630434305090725,0.4863043430509072,0.0016659804787884653
regular,ridge,P,1.0,0.48632593767397736,0.48632593767397736,0.0017044011823488486
regular,ridge,P,10.0,0.48632844049337187,0.48632844049337187,0.00170849208510617
regular,ridge,D_P,0.001,0.48480960889244734,0.4848096088924473,0.0011766648659206006
regular,ridge,D_P,0.01,0.47599498887449776,0.4759949888744977,0.0015791192693542652
regular,ridge,D_P,0.1,0.4620362091873632,0.46203620918736316,0.002025066211634107
regular,ridge,D_P,1.0,0.45686105817105566,0.45686105817105566,0.0035986779023454906
regular,ridge,D_P,10.0,0.45824556349175993,0.45824556349176,0.004822819659085527
regular,ridge,B_P,0.001,0.48411216073962454,0.48411216073962465,0.001352791811762152
regular,ridge,B_P,0.01,0.4791383752796254,0.47913837527962544,0.0027322209060402173
regular,ridge,B_P,0.1,0.4784689377813002,0.4784689377813002,0.003947865061501206
regular,ridge,B_P,1.0,0.47854090523590603,0.4785409052359061,0.004167041506214274
regular,ridge,B_P,10.0,0.47855100564982556,0.47855100564982556,0.004190645338442048
regular,ridge,D_B_P,0.001,0.48236707503404785,0.48236707503404785,0.0013110721974614757
regular,ridge,D_B_P,0.01,0.46980170966183427,0.46980170966183427,0.002313375724843217
regular,ridge,D_B_P,0.1,0.4570151180201531,0.4570151180201531,0.002244345594278947
regular,ridge,D_B_P,1.0,0.45304734162029997,0.45304734162029997,0.0010976944453012572
regular,ridge,D_B_P,10.0,0.4544825235615859,0.45448252356158586,0.002380792597137993
regular,ridge,M_P,0.001,0.4857699132344473,0.48576991323444735,0.000999689399367117
regular,ridge,M_P,0.01,0.48402200023440395,0.484022000234404,0.0007374572068187493
regular,ridge,M_P,0.1,0.4839358192124754,0.4839358192124754,0.0008690694384023114
regular,ridge,M_P,1.0,0.4839785162021127,0.48397851620211263,0.0009120785815895848
regular,ridge,M_P,10.0,0.4839837206177722,0.4839837206177721,0.0009169079440003892
regular,ridge,D_M_P,0.001,0.4839977693573495,0.48399776935734967,0.0010037270867824368
regular,ridge,D_M_P,0.01,0.47436998618134124,0.4743699861813413,0.0013601725634076087
regular,ridge,D_M_P,0.1,0.46174205782131766,0.4617420578213175,0.002488909426828195
regular,ridge,D_M_P,1.0,0.4570138275233894,0.4570138275233894,0.004223307463940252
regular,ridge,D_M_P,10.0,0.4583893677572906,0.45838936775729067,0.005336306774690315
regular,ridge,B_M_P,0.001,0.4833450078398839,0.4833450078398839,0.0011498350539303345
regular,ridge,B_M_P,0.01,0.47755237940809303,0.477552379408093,0.001966261756268854
regular,ridge,B_M_P,0.1,0.47697820951068143,0.4769782095106815,0.0029375592097221404
regular,ridge,B_M_P,1.0,0.4770733774892393,0.4770733774892393,0.0031229662709099343
regular,ridge,B_M_P,10.0,0.4770866422988042,0.47708664229880426,0.003143325805130144
regular,ridge,D_B_M_P,0.001,0.4816258706948735,0.48162587069487356,0.001114891734697277
regular,ridge,D_B_M_P,0.01,0.46870732078311583,0.46870732078311583,0.0016965469282736714
regular,ridge,D_B_M_P,0.1,0.4570591873969264,0.45705918739692636,0.001925525760949932
regular,ridge,D_B_M_P,1.0,0.4534021979731487,0.45340219797314874,0.001873507700286964
regular,ridge,D_B_M_P,10.0,0.45474920934800905,0.45474920934800905,0.002922959127119745
regular,ridge,C,0.001,0.4867958035801739,0.4867958035801738,0.0011822420309306014
regular,ridge,C,0.01,0.4867188033224312,0.4867188033224313,0.0015662738172105848
regular,ridge,C,0.1,0.4869887423255861,0.4869887423255861,0.0023486436686876487
regular,ridge,C,1.0,0.487743713506848,0.487743713506848,0.002719508473058225
regular,ridge,C,10.0,0.4892413205230718,0.4892413205230719,0.003346340596836543
regular,ridge,D_C,0.001,0.48498814591724,0.48498814591723993,0.0011731622243310062
regular,ridge,D_C,0.01,0.4763186228041222,0.47631862280412207,0.001596364201380659
regular,ridge,D_C,0.1,0.46251708118086726,0.46251708118086726,0.002033267611495055
regular,ridge,D_C,1.0,0.4583087581358582,0.45830875813585814,0.003710382118966328
regular,ridge,D_C,10.0,0.4604883688976802,0.4604883688976803,0.004925493123158246
regular,ridge,B_C,0.001,0.4842483395775682,0.4842483395775682,0.001359957558794363
regular,ridge,B_C,0.01,0.47918486299309543,0.47918486299309543,0.002967940538910348
regular,ridge,B_C,0.1,0.47880337112467897,0.47880337112467897,0.004720158106439969
regular,ridge,B_C,1.0,0.47959975105093205,0.4795997510509321,0.00518968229884245
regular,ridge,B_C,10.0,0.48107740456581066,0.4810774045658106,0.005417551607821473
regular,ridge,D_B_C,0.001,0.48249574336699014,0.48249574336699014,0.0013166960826266351
regular,ridge,D_B_C,0.01,0.46977285528287344,0.4697728552828734,0.002388262952016329
regular,ridge,D_B_C,0.1,0.45732302160036975,0.45732302160036975,0.00239137293728797
regular,ridge,D_B_C,1.0,0.4542288313808712,0.4542288313808712,0.002006714358028624
regular,ridge,D_B_C,10.0,0.45648185109621814,0.4564818510962182,0.0031299032034104697
regular,ridge,M_C,0.001,0.4859420070161626,0.4859420070161626,0.0009965324527541964
regular,ridge,M_C,0.01,0.4844207918991164,0.4844207918991164,0.0008194322777730194
regular,ridge,M_C,0.1,0.48475499581636805,0.484754995816368,0.0012820664488131625
regular,ridge,M_C,1.0,0.4854966614165324,0.4854966614165324,0.0014778165223806904
regular,ridge,M_C,10.0,0.4869000676698882,0.48690006766988825,0.0020352397898770135
regular,ridge,D_M_C,0.001,0.48416243606552223,0.48416243606552223,0.0010003557695747267
regular,ridge,D_M_C,0.01,0.4746077978427775,0.47460779784277757,0.0012831245746161212
regular,ridge,D_M_C,0.1,0.46208919401670806,0.46208919401670795,0.0020919927389372304
regular,ridge,D_M_C,1.0,0.45819968171522624,0.45819968171522624,0.004005626913025297
regular,ridge,D_M_C,10.0,0.4603493760308778,0.4603493760308778,0.005168171736996363
regular,ridge,B_M_C,0.001,0.4834695562297333,0.4834695562297332,0.0011576478877832965
regular,ridge,B_M_C,0.01,0.477617978906365,0.4776179789063649,0.0021546546915561108
regular,ridge,B_M_C,0.1,0.4775032739717265,0.4775032739717265,0.0034891380341930704
regular,ridge,B_M_C,1.0,0.4783190699120875,0.4783190699120876,0.0038604807706389905
regular,ridge,B_M_C,10.0,0.47973318751163274,0.4797331875116327,0.003989510687871783
regular,ridge,D_B_M_C,0.001,0.4817424415210894,0.4817424415210894,0.0011203372620319997
regular,ridge,D_B_M_C,0.01,0.46866863700536715,0.4686686370053671,0.0016475643660130005
regular,ridge,D_B_M_C,0.1,0.45732759385960486,0.45732759385960486,0.0013502010947942784
regular,ridge,D_B_M_C,1.0,0.4544299526488144,0.4544299526488144,0.0018863170247839383
regular,ridge,D_B_M_C,10.0,0.4566315176060462,0.4566315176060461,0.003159334945691958
regular,ridge,P_C,0.001,0.4865778871191027,0.48657788711910266,0.001241923665943169
regular,ridge,P_C,0.01,0.4861819685422601,0.4861819685422601,0.001961013872571475
regular,ridge,P_C,0.1,0.48651633269867356,0.48651633269867356,0.0030027830494175674
regular,ridge,P_C,1.0,0.4873303593571161,0.4873303593571161,0.0034077657754263625
regular,ridge,P_C,10.0,0.48875381864485395,0.488753818644854,0.003974263837056056
regular,ridge,D_P_C,0.001,0.48477558840815616,0.4847755884081561,0.0012221823103799568
regular,ridge,D_P_C,0.01,0.47585227584122564,0.4758522758412256,0.0017262489157255185
regular,ridge,D_P_C,0.1,0.46212953485273944,0.46212953485273955,0.0020618134930601947
regular,ridge,D_P_C,1.0,0.45776447125175496,0.4577644712517549,0.0038399933317986015
regular,ridge,D_P_C,10.0,0.4598653726111025,0.45986537261110244,0.00507016020588783
regular,ridge,B_P_C,0.001,0.4840826781333464,0.4840826781333464,0.001406940656690519
regular,ridge,B_P_C,0.01,0.47910326115489077,0.47910326115489077,0.003077317895228098
regular,ridge,B_P_C,0.1,0.47889910136078984,0.47889910136078984,0.004831115119604052
regular,ridge,B_P_C,1.0,0.47972283971637986,0.47972283971637975,0.005313671092295812
regular,ridge,B_P_C,10.0,0.4811701066421735,0.4811701066421735,0.005582468896079783
regular,ridge,D_B_P_C,0.001,0.48233421513648606,0.4823342151364859,0.0013566374425305848
regular,ridge,D_B_P_C,0.01,0.4697194040116618,0.46971940401166173,0.0024390866849316995
regular,ridge,D_B_P_C,0.1,0.4574325071328742,0.4574325071328742,0.002426158208444048
regular,ridge,D_B_P_C,1.0,0.4541753280830597,0.4541753280830596,0.0022224193030530768
regular,ridge,D_B_P_C,10.0,0.4563729135653162,0.4563729135653162,0.0034162534683145705
regular,ridge,M_P_C,0.001,0.4857478933753318,0.48574789337533175,0.0010543143867583157
regular,ridge,M_P_C,0.01,0.48411598757286306,0.4841159875728631,0.0012345209396278601
regular,ridge,M_P_C,0.1,0.4845910817578066,0.4845910817578066,0.0019574245717834293
regular,ridge,M_P_C,1.0,0.4853474741426212,0.48534747414262125,0.002192566969218222
regular,ridge,M_P_C,10.0,0.48674009682808334,0.48674009682808334,0.002672370815742662
regular,ridge,D_M_P_C,0.001,0.48397297068482636,0.48397297068482636,0.0010451218055142195
regular,ridge,D_M_P_C,0.01,0.4743651922140228,0.4743651922140228,0.0012627613497352252
regular,ridge,D_M_P_C,0.1,0.46199706513751854,0.4619970651375184,0.0019361744587392763
regular,ridge,D_M_P_C,1.0,0.4579423738613079,0.4579423738613079,0.004034211783836505
regular,ridge,D_M_P_C,10.0,0.4600961825982436,0.4600961825982436,0.0052541052460685
regular,ridge,B_M_P_C,0.001,0.4833244949653404,0.48332449496534036,0.0012029217213070395
regular,ridge,B_M_P_C,0.01,0.47767828617137265,0.4776782861713727,0.0022476180972939674
regular,ridge,B_M_P_C,0.1,0.4777875311415121,0.4777875311415121,0.003613030948028742
regular,ridge,B_M_P_C,1.0,0.4786387643771636,0.4786387643771636,0.003992487775127989
regular,ridge,B_M_P_C,10.0,0.4800436096999262,0.48004360969992615,0.004167116509903838
regular,ridge,D_B_M_P_C,0.001,0.4816015185862046,0.4816015185862046,0.0011573698825233499
regular,ridge,D_B_M_P_C,0.01,0.4687481485238452,0.4687481485238452,0.0016549349936760842
regular,ridge,D_B_M_P_C,0.1,0.4575828288399215,0.45758282883992163,0.0014111638359893873
regular,ridge,D_B_M_P_C,1.0,0.45459027159777926,0.4545902715977793,0.0021236019952796657
regular,ridge,D_B_M_P_C,10.0,0.45670549875257177,0.45670549875257177,0.0034041885692625796
regular,ridge,A,0.001,0.4858032329929671,0.48580323299296707,0.0011634816007945073
regular,ridge,A,0.01,0.4840125131425792,0.48401251314257926,0.0015007115127261196
regular,ridge,A,0.1,0.4837902705001743,0.48379027050017437,0.0017951040156027026
regular,ridge,A,1.0,0.4837964547820401,0.48379645478204003,0.001842468086275991
regular,ridge,A,10.0,0.483797375036912,0.48379737503691206,0.0018474574531899322
regular,ridge,D_A,0.001,0.48403619044425944,0.48403619044425944,0.0011634485344228264
regular,ridge,D_A,0.01,0.4741519703248696,0.47415197032486966,0.0017240558614961645
regular,ridge,D_A,0.1,0.45991290374656335,0.45991290374656335,0.0022334473354578186
regular,ridge,D_A,1.0,0.45476958529698075,0.45476958529698086,0.003189011100110076
regular,ridge,D_A,10.0,0.45627699095395885,0.4562769909539589,0.0043996758868879255
regular,ridge,B_A,0.001,0.4832953610242376,0.48329536102423754,0.001381240372025116
regular,ridge,B_A,0.01,0.47686794265109944,0.47686794265109944,0.003222987871673416
regular,ridge,B_A,0.1,0.4760069459526036,0.4760069459526036,0.004756745995691657
regular,ridge,B_A,1.0,0.47607604274710436,0.47607604274710436,0.005023711005795392
regular,ridge,B_A,10.0,0.4760866652136736,0.4760866652136735,0.0050524509106385975
regular,ridge,D_B_A,0.001,0.4815813915872325,0.48158139158723257,0.0013459967573228868
regular,ridge,D_B_A,0.01,0.4678641696441664,0.46786416964416644,0.0028001032411070167
regular,ridge,D_B_A,0.1,0.45480223280707843,0.45480223280707854,0.0029624595470887803
regular,ridge,D_B_A,1.0,0.4508504505652878,0.45085045056528783,0.0005601300672576974
regular,ridge,D_B_A,10.0,0.4522772356109317,0.4522772356109317,0.0017418113638068148
regular,ridge,M_A,0.001,0.48492974845502446,0.4849297484550245,0.0009655130186853738
regular,ridge,M_A,0.01,0.4813974499796731,0.48139744997967304,0.0006450450579690445
regular,ridge,M_A,0.1,0.48087797653985653,0.48087797653985653,0.0008063561188130621
regular,ridge,M_A,1.0,0.4808926200490856,0.4808926200490856,0.0008558972641034558
regular,ridge,M_A,10.0,0.4808955257148718,0.4808955257148718,0.0008614381486156201
regular,ridge,D_M_A,0.001,0.48319105726960637,0.4831910572696064,0.0009802047954823507
regular,ridge,D_M_A,0.01,0.4721917203875194,0.47219172038751944,0.0013901942725985772
regular,ridge,D_M_A,0.1,0.4592041020895417,0.4592041020895417,0.002409840297505251
regular,ridge,D_M_A,1.0,0.4544840238370135,0.4544840238370135,0.0036910711902603593
regular,ridge,D_M_A,10.0,0.4558956477619812,0.4558956477619812,0.004801889912274661
regular,ridge,B_M_A,0.001,0.4824967708750968,0.48249677087509674,0.0011734141960350183
regular,ridge,B_M_A,0.01,0.4749694629592162,0.47496946295921616,0.0024500624217476566
regular,ridge,B_M_A,0.1,0.4740775615749651,0.47407756157496506,0.0036544677025366467
regular,ridge,B_M_A,1.0,0.47416662360803746,0.4741666236080375,0.0038681766218717118
regular,ridge,B_M_A,10.0,0.47417961970639183,0.4741796197063918,0.0038912486481778364
regular,ridge,D_B_M_A,0.001,0.4808083391961205,0.4808083391961205,0.0011465854004109235
regular,ridge,D_B_M_A,0.01,0.4664983020311893,0.4664983020311893,0.002137734623404268
regular,ridge,D_B_M_A,0.1,0.45456870100079133,0.4545687010007913,0.0022886603304442146
regular,ridge,D_B_M_A,1.0,0.450829043059727,0.45082904305972704,0.0008670938731457514
regular,ridge,D_B_M_A,10.0,0.45236153946977187,0.45236153946977187,0.002137740207559785
regular,ridge,P_A,0.001,0.48557037220633315,0.4855703722063332,0.0012232404946307717
regular,ridge,P_A,0.01,0.4832726507092269,0.48327265070922687,0.0018840608198116815
regular,ridge,P_A,0.1,0.482987768861641,0.4829877688616411,0.00245449123979878
regular,ridge,P_A,1.0,0.4830104048797626,0.4830104048797625,0.002544457107436191
regular,ridge,P_A,10.0,0.48301323686680164,0.4830132368668016,0.0025543738070369117
regular,ridge,D_P_A,0.001,0.4838077372846773,0.48380773728467724,0.001211984214154557
regular,ridge,D_P_A,0.01,0.47350018599385835,0.4735001859938583,0.0018250432064897291
regular,ridge,D_P_A,0.1,0.4592699646436781,0.4592699646436781,0.0020367887957690113
regular,ridge,D_P_A,1.0,0.4538519124338426,0.45385191243384265,0.003083497743070285
regular,ridge,D_P_A,10.0,0.45533914535870773,0.4553391453587077,0.004377199301221628
regular,ridge,B_P_A,0.001,0.48311530268624375,0.4831153026862438,0.0014262710794717421
regular,ridge,B_P_A,0.01,0.4766447256413393,0.4766447256413393,0.0032956100053994856
regular,ridge,B_P_A,0.1,0.4759266058101172,0.4759266058101172,0.0047820874567070905
regular,ridge,B_P_A,1.0,0.4760216053207888,0.47602160532078874,0.005038504245439967
regular,ridge,B_P_A,10.0,0.4760349876088327,0.47603498760883267,0.005066091773381716
regular,ridge,D_B_P_A,0.001,0.48140553464431285,0.4814055346443128,0.0013840572036542544
regular,ridge,D_B_P_A,0.01,0.4676779099862268,0.4676779099862268,0.0028204662728613184
regular,ridge,D_B_P_A,0.1,0.45471742487058076,0.4547174248705808,0.0028712065649633637
regular,ridge,D_B_P_A,1.0,0.45053674311025477,0.4505367431102547,0.0006511804417165269
regular,ridge,D_B_P_A,10.0,0.45202102188140475,0.45202102188140475,0.0019616514256272114
regular,ridge,M_P_A,0.001,0.48472131295645643,0.48472131295645654,0.0010234346374362764
regular,ridge,M_P_A,0.01,0.48093436987372523,0.48093436987372523,0.0010758583965179648
regular,ridge,M_P_A,0.1,0.48049901524056676,0.4804990152405667,0.0014404389813695887
regular,ridge,M_P_A,1.0,0.4805339354828247,0.4805339354828247,0.0015161450897021706
regular,ridge,M_P_A,10.0,0.48053969115576045,0.48053969115576045,0.0015239215728400533
regular,ridge,D_M_P_A,0.001,0.48298705703846345,0.4829870570384635,0.0010247170298572008
regular,ridge,D_M_P_A,0.01,0.4718000632459358,0.4718000632459359,0.001338144871672347
regular,ridge,D_M_P_A,0.1,0.4588922321846963,0.4588922321846963,0.002064256570794711
regular,ridge,D_M_P_A,1.0,0.4539631512982612,0.4539631512982611,0.0035214543744799334
regular,ridge,D_M_P_A,10.0,0.4553787782326788,0.4553787782326788,0.004742435360579784
regular,ridge,B_M_P_A,0.001,0.4823371830137705,0.4823371830137705,0.0012174567085894087
regular,ridge,B_M_P_A,0.01,0.47492216684662797,0.474922166846628,0.0024922807912264554
regular,ridge,B_M_P_A,0.1,0.47424919872255783,0.4742491987225578,0.003652334458260908
regular,ridge,B_M_P_A,1.0,0.4743693857662268,0.4743693857662269,0.0038579929092270528
regular,ridge,B_M_P_A,10.0,0.47438609172484214,0.4743860917248421,0.0038804295425434016
regular,ridge,D_B_M_P_A,0.001,0.48065381510059596,0.48065381510059596,0.0011813266412929134
regular,ridge,D_B_M_P_A,0.01,0.4664798122122124,0.4664798122122124,0.0021085571939402146
regular,ridge,D_B_M_P_A,0.1,0.4546599404155616,0.4546599404155616,0.002166594700102
regular,ridge,D_B_M_P_A,1.0,0.450666477162418,0.45066647716241803,0.000824460288221385
regular,ridge,D_B_M_P_A,10.0,0.4522260348797502,0.4522260348797502,0.002284225446148682
regular,ridge,C_A,0.001,0.4857688510403998,0.4857688510403998,0.0012179319310858553
regular,ridge,C_A,0.01,0.4838593358011181,0.4838593358011181,0.002018606511618067
regular,ridge,C_A,0.1,0.4838770133814756,0.4838770133814757,0.0032693363810524234
regular,ridge,C_A,1.0,0.4846072679314916,0.48460726793149156,0.003754060150574436
regular,ridge,C_A,10.0,0.48609648105686637,0.48609648105686637,0.0043914857404544335
regular,ridge,D_C_A,0.001,0.4839987610717866,0.4839987610717865,0.0012065017424840521
regular,ridge,D_C_A,0.01,0.4739507853059589,0.4739507853059589,0.0018647346920337312
regular,ridge,D_C_A,0.1,0.45991039057010386,0.4599103905701038,0.0024244423086509422
regular,ridge,D_C_A,1.0,0.4554659301651587,0.45546593016515863,0.003625815539263673
regular,ridge,D_C_A,10.0,0.45764376776038695,0.45764376776038695,0.004849843619921802
regular,ridge,B_C_A,0.001,0.48326275626629883,0.4832627562662989,0.0014321947914449854
regular,ridge,B_C_A,0.01,0.4767961209554549,0.4767961209554549,0.0035474230313440563
regular,ridge,B_C_A,0.1,0.4763907917502948,0.4763907917502948,0.005692186949261991
regular,ridge,B_C_A,1.0,0.4772250914510957,0.4772250914510957,0.006263060849617936
regular,ridge,B_C_A,10.0,0.4786709021999622,0.4786709021999623,0.006585941341052731
regular,ridge,D_B_C_A,0.001,0.4815452270820861,0.481545227082086,0.0013881711135154586
regular,ridge,D_B_C_A,0.01,0.46775008352067116,0.46775008352067127,0.002939377395988253
regular,ridge,D_B_C_A,0.1,0.45512064153470555,0.4551206415347055,0.003368743137413696
regular,ridge,D_B_C_A,1.0,0.45177064881126616,0.45177064881126616,0.0027254612676931964
regular,ridge,D_B_C_A,10.0,0.4538643253641458,0.45386432536414584,0.0035350162287878925
