algorithm,has_history,domain,model,subset,collection_items,log_loss,full_model,benchmark,delta_loss_vs_full,upper95_vs_full_joint,delta_loss_vs_benchmark,upper95_vs_benchmark_joint,joint_family_contrasts,simultaneous_noninferior_full_margin_01,simultaneous_superior_benchmark,exploratory_dual_criterion_pass,status,evaluation_subgroup,evaluation_n,model_variants_passing_same_subset,learner_families_passing_same_subset
ridge,False,original_noK,ridge::D_B_M_C,D_B_M_C,7,0.7310122066926834,ridge::D_B_M_P_C_A,prevalence,-0.02776748104973111,0.0017802344246032227,0.03902708598410474,0.06857480145843907,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_B_M_A,D_B_M_A,7,0.7558534250096063,ridge::D_B_M_P_C_A,prevalence,-0.0029262627328080705,0.026621452741526264,0.06386830430102773,0.09341601977536207,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_B_C_A,D_B_C_A,7,0.7569619080769587,ridge::D_B_M_P_C_A,prevalence,-0.00181777966545576,0.027729935808878576,0.06497678736838006,0.0945245028427144,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_M_C_A,D_M_C_A,7,0.7635648115789707,ridge::D_B_M_P_C_A,prevalence,0.0047851238365562805,0.034332839310890616,0.07157969087039201,0.10112740634472635,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_B_M_C_A,D_B_M_C_A,8,0.7557085125014077,ridge::D_B_M_P_C_A,prevalence,-0.003071175241006694,0.02647654023332764,0.06372339179282911,0.09327110726716345,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::P,P,11,0.6924323017534592,ridge::D_B_M_P_C_A,prevalence,-0.06634738598895536,-0.03679967051462102,0.0004471810448804241,0.029994896519214758,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::B_P,B_P,12,0.6886121915910545,ridge::D_B_M_P_C_A,prevalence,-0.07016749615136009,-0.04061978067702575,-0.003372929117524299,0.026174786356810035,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::M_P,M_P,12,0.6901531759680566,ridge::D_B_M_P_C_A,prevalence,-0.06862651177435798,-0.039078796300023644,-0.0018319447405220927,0.02771577073381224,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::P_C,P_C,12,0.6922419190172627,ridge::D_B_M_P_C_A,prevalence,-0.06653776872515162,-0.03699005325081728,0.0002567983086841508,0.029804513783018485,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::P_A,P_A,12,0.704597330488102,ridge::D_B_M_P_C_A,prevalence,-0.05418235725431259,-0.024634641779978258,0.012612209779523174,0.042159925253857505,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::B_M_P,B_M_P,13,0.6840027898623124,ridge::D_B_M_P_C_A,prevalence,-0.07477689788010203,-0.04522918240576769,-0.007982330846266183,0.021565384628068153,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::B_P_C,B_P_C,13,0.6869381373775042,ridge::D_B_M_P_C_A,prevalence,-0.07184155036491029,-0.04229383489057595,-0.005046983331074471,0.024500732143259863,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::M_P_C,M_P_C,13,0.6899753706324591,ridge::D_B_M_P_C_A,prevalence,-0.06880431710995535,-0.039256601635621016,-0.0020097500761195085,0.027537965398214827,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::M_P_A,M_P_A,13,0.6982981103597674,ridge::D_B_M_P_C_A,prevalence,-0.06048157738264691,-0.030933861908312574,0.006312989651188835,0.03586070512552317,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::P_C_A,P_C_A,13,0.7037488634582502,ridge::D_B_M_P_C_A,prevalence,-0.05503082428416436,-0.025483108809830023,0.011763742749671478,0.04131145822400581,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::B_P_A,B_P_A,13,0.7044632492908885,ridge::D_B_M_P_C_A,prevalence,-0.054316438451525825,-0.02476872297719149,0.012478128582309976,0.04202584405664431,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::B_M_P_C,B_M_P_C,14,0.6824917183823107,ridge::D_B_M_P_C_A,prevalence,-0.07628796936010393,-0.04674025388576959,-0.009493402326268155,0.02005431314806618,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::M_P_C_A,M_P_C_A,14,0.697440768430168,ridge::D_B_M_P_C_A,prevalence,-0.0613389193122462,-0.03179120383791187,0.005455647721589524,0.035003363195923856,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::B_M_P_A,B_M_P_A,14,0.6994989700913523,ridge::D_B_M_P_C_A,prevalence,-0.05928071765106206,-0.029733002176727728,0.007513849382773753,0.037061564857108084,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::B_P_C_A,B_P_C_A,14,0.7031102250669433,ridge::D_B_M_P_C_A,prevalence,-0.05566946267547111,-0.026121747201136778,0.011125104358364708,0.04067281983269904,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::B_M_P_C_A,B_M_P_C_A,15,0.6983791473495269,ridge::D_B_M_P_C_A,prevalence,-0.060400540392887614,-0.03085282491855328,0.006394026640948201,0.03594174211528253,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_P,D_P,15,0.7485874945508104,ridge::D_B_M_P_C_A,prevalence,-0.010192193191603948,0.019355522282730388,0.056602373842231844,0.08615008931656618,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_B_P,D_B_P,16,0.7405018321972558,ridge::D_B_M_P_C_A,prevalence,-0.01827785554515878,0.011269859929175556,0.04851671148867703,0.07806442696301137,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_M_P,D_M_P,16,0.7425744406636318,ridge::D_B_M_P_C_A,prevalence,-0.016205247078782726,0.013342468395551609,0.05058931995505311,0.08013703542938744,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_P_C,D_P_C,16,0.7477252398396661,ridge::D_B_M_P_C_A,prevalence,-0.011054447902748383,0.018493267571585953,0.055740119131087375,0.0852878346054217,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_P_A,D_P_A,16,0.7720652237522679,ridge::D_B_M_P_C_A,prevalence,0.013285536009853549,0.04283325148418789,0.08008010304368934,0.10962781851802368,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_B_M_P,D_B_M_P,17,0.7375247615926638,ridge::D_B_M_P_C_A,prevalence,-0.021254926149750646,0.008292789324583688,0.04553964088408516,0.0750873563584195,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_B_P_C,D_B_P_C,17,0.7391173037665102,ridge::D_B_M_P_C_A,prevalence,-0.019662383975904196,0.009885331498430138,0.047132183057931695,0.07667989853226603,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_M_P_C,D_M_P_C,17,0.742012623436002,ridge::D_B_M_P_C_A,prevalence,-0.01676706430641226,0.012780651167922076,0.05002750272742356,0.07957521820175789,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_B_P_A,D_B_P_A,17,0.762521443159472,ridge::D_B_M_P_C_A,prevalence,0.0037417554170574765,0.03328947089139181,0.07053632245089336,0.1000840379252277,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_M_P_A,D_M_P_A,17,0.7661455338453222,ridge::D_B_M_P_C_A,prevalence,0.007365846102907825,0.03691356157724216,0.07416041313674378,0.10370812861107812,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_P_C_A,D_P_C_A,17,0.7719971182740666,ridge::D_B_M_P_C_A,prevalence,0.013217430531652271,0.042765146005986604,0.08001199756548812,0.10955971303982245,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_B_M_P_C,D_B_M_P_C,18,0.7364985403289916,ridge::D_B_M_P_C_A,prevalence,-0.022281147413422776,0.007266568060911558,0.044513419620413004,0.07406113509474734,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_B_M_P_A,D_B_M_P_A,18,0.7588786629016528,ridge::D_B_M_P_C_A,prevalence,9.897515923840272e-05,0.029646690633572736,0.0668935421930742,0.09644125766740853,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_B_P_C_A,D_B_P_C_A,18,0.7616516491158439,ridge::D_B_M_P_C_A,prevalence,0.0028719613734294433,0.03241967684776378,0.06966652840726523,0.09921424388159956,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_M_P_C_A,D_M_P_C_A,18,0.7661285263474468,ridge::D_B_M_P_C_A,prevalence,0.007348838605032358,0.03689655407936669,0.07414340563886822,0.10369112111320256,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge,False,original_noK,ridge::D_B_M_P_C_A,D_B_M_P_C_A,19,0.7587796877424146,ridge::D_B_M_P_C_A,prevalence,0.0,0.0,0.06679456703383578,0.09634228250817012,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::NONE,NONE,0,0.6919851207085788,ridge_fixed::D_B_M_P_C_A,prevalence,-0.03048956609158716,-0.00823896362967675,0.0,0.02225060246191041,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::M,M,1,0.684543868802342,ridge_fixed::D_B_M_P_C_A,prevalence,-0.03793081799782392,-0.01568021553591351,-0.007441251906236688,0.014809350555673721,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B,B,1,0.6849243747157531,ridge_fixed::D_B_M_P_C_A,prevalence,-0.03755031208441305,-0.015299709622502638,-0.007060745992825894,0.015189856469084516,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::C,C,1,0.6905207914744504,ridge_fixed::D_B_M_P_C_A,prevalence,-0.031953895325715305,-0.009703292863804894,-0.001464329234128094,0.020786273227782315,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::A,A,1,0.7090287375237886,ridge_fixed::D_B_M_P_C_A,prevalence,-0.013445949276377165,0.008804653185533246,0.017043616815209967,0.039294219277120374,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_M,B_M,2,0.6806102886982,ridge_fixed::D_B_M_P_C_A,prevalence,-0.04186439810196573,-0.01961379564005532,-0.011374832010378744,0.010875770451531666,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::M_C,M_C,2,0.6832500725182369,ridge_fixed::D_B_M_P_C_A,prevalence,-0.039224614281928784,-0.016974011820018373,-0.008735048190341625,0.013515554271568786,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_C,B_C,2,0.6833804036166297,ridge_fixed::D_B_M_P_C_A,prevalence,-0.03909428318353602,-0.01684368072162561,-0.008604717091948861,0.01364588536996155,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::M_A,M_A,2,0.7013093326114458,ridge_fixed::D_B_M_P_C_A,prevalence,-0.021165354188720006,0.0010852482731904048,0.009324211902867209,0.03157481436477762,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_A,B_A,2,0.7019928071036946,ridge_fixed::D_B_M_P_C_A,prevalence,-0.0204818796964711,0.0017687227654393095,0.010007686395116034,0.032258288857026446,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::C_A,C_A,2,0.7079853986869922,ridge_fixed::D_B_M_P_C_A,prevalence,-0.014489288113173621,0.0077613143487367895,0.01600027797841355,0.03825088044032396,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_M_C,B_M_C,3,0.6792627695494188,ridge_fixed::D_B_M_P_C_A,prevalence,-0.04321191725074703,-0.02096131478883662,-0.012722351159159867,0.009528251302750543,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_M_A,B_M_A,3,0.6973720908334191,ridge_fixed::D_B_M_P_C_A,prevalence,-0.0251025959667466,-0.002851993504836191,0.005386970124840566,0.027637572586750977,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::M_C_A,M_C_A,3,0.7003435119592153,ridge_fixed::D_B_M_P_C_A,prevalence,-0.022131174840950497,0.00011942762095991377,0.00835839125063665,0.03060899371254706,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_C_A,B_C_A,3,0.7008367293557343,ridge_fixed::D_B_M_P_C_A,prevalence,-0.021637957444431467,0.0006126450174789438,0.008851608647155687,0.031102211109066098,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_M_C_A,B_M_C_A,4,0.6963669753331386,ridge_fixed::D_B_M_P_C_A,prevalence,-0.02610771146702713,-0.0038571090051167205,0.004381854624560009,0.02663245708647042,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D,D,4,0.7119273866846728,ridge_fixed::D_B_M_P_C_A,prevalence,-0.01054730011549302,0.01170330234641739,0.01994226597609413,0.042192868438004544,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_B,D_B,5,0.7029477199140016,ridge_fixed::D_B_M_P_C_A,prevalence,-0.019526966886164083,0.0027236355757463276,0.010962599205423081,0.03321320166733349,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_M,D_M,5,0.7059155134023358,ridge_fixed::D_B_M_P_C_A,prevalence,-0.016559173397829866,0.005691429064080544,0.013930392693757296,0.03618099515566771,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_C,D_C,5,0.7107016496671561,ridge_fixed::D_B_M_P_C_A,prevalence,-0.011773037133009777,0.010477565328900634,0.018716528958577384,0.040967131420487794,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_A,D_A,5,0.7325053755079098,ridge_fixed::D_B_M_P_C_A,prevalence,0.010030688707743927,0.032281291169654336,0.04052025479933111,0.06277085726124151,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_B_M,D_B_M,6,0.7004096595571694,ridge_fixed::D_B_M_P_C_A,prevalence,-0.02206502724299628,0.0001855752189141302,0.008424538848590866,0.030675141310501277,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_B_C,D_B_C,6,0.701862325845152,ridge_fixed::D_B_M_P_C_A,prevalence,-0.020612360955013894,0.0016382415068965164,0.009877205136573286,0.032127807598483694,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_M_C,D_M_C,6,0.7051993939946922,ridge_fixed::D_B_M_P_C_A,prevalence,-0.017275292805473463,0.004975309656436947,0.013214273286113689,0.0354648757480241,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_B_A,D_B_A,6,0.7231889789679439,ridge_fixed::D_B_M_P_C_A,prevalence,0.0007142921677780805,0.022964894629688492,0.031203858259365235,0.053454460721275646,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_M_A,D_M_A,6,0.7262511870907479,ridge_fixed::D_B_M_P_C_A,prevalence,0.00377650029058209,0.026027102752492502,0.034266066382169294,0.0565166688440797,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_C_A,D_C_A,6,0.7318184220958166,ridge_fixed::D_B_M_P_C_A,prevalence,0.009343735295650765,0.031594337757561174,0.03983330138723795,0.06208390384914836,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_B_M_C,D_B_M_C,7,0.6998501503177941,ridge_fixed::D_B_M_P_C_A,prevalence,-0.02262453648237164,-0.0003739340204612293,0.007865029609215543,0.030115632071125956,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_B_M_A,D_B_M_A,7,0.7204576011319856,ridge_fixed::D_B_M_P_C_A,prevalence,-0.0020170856681801476,0.020233516793730262,0.028472480423407005,0.05072308288531742,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_B_C_A,D_B_C_A,7,0.7224587824459886,ridge_fixed::D_B_M_P_C_A,prevalence,-1.5904354177221397e-05,0.022234698107733188,0.03047366173740992,0.05272426419932033,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_M_C_A,D_M_C_A,7,0.7257904761223262,ridge_fixed::D_B_M_P_C_A,prevalence,0.0033157893221604138,0.025566391784070823,0.0338053554137476,0.05605595787565801,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_B_M_C_A,D_B_M_C_A,8,0.7200148934771019,ridge_fixed::D_B_M_P_C_A,prevalence,-0.002459793323063843,0.019790809138846566,0.028029772768523285,0.050280375230433695,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::P,P,11,0.6935926103454817,ridge_fixed::D_B_M_P_C_A,prevalence,-0.02888207645468398,-0.0066314739927735705,0.001607489636903162,0.023858092098813573,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::M_P,M_P,12,0.6862292544059745,ridge_fixed::D_B_M_P_C_A,prevalence,-0.03624543239419135,-0.013994829932280937,-0.00575586630260417,0.01649473615930624,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_P,B_P,12,0.6886121915910545,ridge_fixed::D_B_M_P_C_A,prevalence,-0.033862495209111415,-0.011611892747201005,-0.003372929117524299,0.01887767334438611,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::P_C,P_C,12,0.6920611663173336,ridge_fixed::D_B_M_P_C_A,prevalence,-0.03041352048283226,-0.00816291802092185,7.60456087548974e-05,0.022326648070665308,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::P_A,P_A,12,0.7099032209948125,ridge_fixed::D_B_M_P_C_A,prevalence,-0.012571465805353347,0.009679136656557064,0.017918100286233807,0.040168702748144214,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_M_P,B_M_P,13,0.6840027898623124,ridge_fixed::D_B_M_P_C_A,prevalence,-0.03847189693785338,-0.016221294475942966,-0.007982330846266183,0.014268271615644227,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::M_P_C,M_P_C,13,0.6848196371174683,ridge_fixed::D_B_M_P_C_A,prevalence,-0.03765504968269745,-0.01540444722078704,-0.007165483591110284,0.015085118870800126,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_P_C,B_P_C,13,0.6869381373775042,ridge_fixed::D_B_M_P_C_A,prevalence,-0.0355365494226616,-0.01328594696075119,-0.005046983331074471,0.01720361913083594,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::M_P_A,M_P_A,13,0.7022815285303663,ridge_fixed::D_B_M_P_C_A,prevalence,-0.020193158269799578,0.0020574441921108327,0.010296407821787618,0.032547010283698025,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_P_A,B_P_A,13,0.7044632492908885,ridge_fixed::D_B_M_P_C_A,prevalence,-0.018011437509277185,0.004239164952633226,0.012478128582309976,0.03472873104422039,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::P_C_A,P_C_A,13,0.7087617477032137,ridge_fixed::D_B_M_P_C_A,prevalence,-0.01371293909695215,0.00853766336495826,0.016776626994634967,0.03902722945654538,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_M_P_C,B_M_P_C,14,0.6824917183823107,ridge_fixed::D_B_M_P_C_A,prevalence,-0.0399829684178553,-0.01773236595594489,-0.009493402326268155,0.012757200135642256,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_M_P_A,B_M_P_A,14,0.6994989700913523,ridge_fixed::D_B_M_P_C_A,prevalence,-0.02297571670881342,-0.0007251142469030109,0.007513849382773753,0.029764451844684164,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::M_P_C_A,M_P_C_A,14,0.7012433666725506,ridge_fixed::D_B_M_P_C_A,prevalence,-0.021231320127615225,0.0010192823342951851,0.00925824596397192,0.03150884842588233,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_P_C_A,B_P_C_A,14,0.7031102250669433,ridge_fixed::D_B_M_P_C_A,prevalence,-0.01936446173322245,0.0028861407286879595,0.011125104358364708,0.03337570682027512,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::B_M_P_C_A,B_M_P_C_A,15,0.6983791473495269,ridge_fixed::D_B_M_P_C_A,prevalence,-0.024095539450638977,-0.0018449369887285662,0.006394026640948201,0.028644629102858612,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_P,D_P,15,0.7159178175597093,ridge_fixed::D_B_M_P_C_A,prevalence,-0.00655686924045648,0.01569373322145393,0.02393269685113069,0.046183299313041104,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_B_P,D_B_P,16,0.7088620566015525,ridge_fixed::D_B_M_P_C_A,prevalence,-0.013612630198613456,0.008637972263296954,0.01687693589297372,0.039127538354884125,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_M_P,D_M_P,16,0.7092881842263968,ridge_fixed::D_B_M_P_C_A,prevalence,-0.013186502573769,0.00906409988814141,0.017303063517818164,0.03955366597972858,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_P_C,D_P_C,16,0.7148030468612524,ridge_fixed::D_B_M_P_C_A,prevalence,-0.007671639938913463,0.014578962522996949,0.022817926152673702,0.045068528614584116,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_P_A,D_P_A,16,0.735454362262762,ridge_fixed::D_B_M_P_C_A,prevalence,0.012979675462596166,0.03523027792450657,0.04346924155418332,0.06571984401609374,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_B_M_P,D_B_M_P,17,0.7052111230843516,ridge_fixed::D_B_M_P_C_A,prevalence,-0.01726356371581412,0.004987038746096292,0.013226002375773054,0.035476604837683466,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_B_P_C,D_B_P_C,17,0.7079379742795354,ridge_fixed::D_B_M_P_C_A,prevalence,-0.014536712520630404,0.007713889941280007,0.01595285357095676,0.03820345603286717,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_M_P_C,D_M_P_C,17,0.7085617567987605,ridge_fixed::D_B_M_P_C_A,prevalence,-0.013912930001405316,0.008337672460505095,0.01657663609018184,0.03882723855209225,127,True,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_B_P_A,D_B_P_A,17,0.7271531764457089,ridge_fixed::D_B_M_P_C_A,prevalence,0.004678489645543007,0.026929092107453416,0.03516805573713017,0.05741865819904059,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
ridge_fixed,False,original_noK,ridge_fixed::D_M_P_A,D_M_P_A,17,0.728387363323264,ridge_fixed::D_B_M_P_C_A,prevalence,0.005912676523098276,0.028163278985008686,0.03640224261468546,0.058652845076595864,127,False,False,False,post-evaluation hypothesis-generating; independent future validation required,disjoint,879,0,0
