replicate,dev_boot_n,eval_boot_n,P0,ridge::H_D_B_A,ridge::H_D_B_M_P_C_A_K,ridge::H_D,ridge::H_D_B_M_P_C_A,ridge::D_A_K,ridge::D_B_M_P_C_A_K,ridge::D_B,ridge::D_B_M_P_C_A,hgb::H_D_M_P_A,hgb::H_D_B_M_P_C_A_K,hgb::D_M_P_A_K,hgb::D_B_M_P_C_A_K
433,1584,1539,0.6689668950261916,0.7107991889291159,0.7072975007148817,0.7038318822018251,0.717520122309999,0.7113165249756896,0.7050492996496126,0.6950174978087389,0.7146242887947167,0.7038227692384129,0.6788500239756836,0.7166780963088779,0.7027569351371626
434,1560,1510,0.6584053021395335,0.7033871063788367,0.7034653695637145,0.6891717624511534,0.7146664365825036,0.7223095845944463,0.7295341120719279,0.7133587573213049,0.740247516374044,0.6765118178365566,0.6669952358911838,0.7163257585489914,0.7058602012789138
435,1566,1548,0.6675045257613974,0.7247867730851744,0.7225713561158217,0.7132969348578353,0.7351396094749567,0.7175494126863123,0.7203596366603712,0.7039184981203103,0.7326366667834759,0.7175602458579765,0.6820441543529111,0.7258710790356685,0.717929116951481
436,1571,1514,0.656380118944923,0.7097583607354845,0.7137721199928849,0.6989406571732087,0.7237895850422223,0.7196530126592005,0.7207672557622785,0.7033084982892563,0.7297774447574144,0.7136896142919341,0.6885239663492589,0.7189699723210847,0.7070105947948723
437,1555,1511,0.6528998122215971,0.7219083060208881,0.716890174065479,0.6902521840145136,0.7341083675503782,0.7158370596675477,0.7311590911166933,0.7073428846186672,0.7464220145349257,0.7167114013555125,0.70583182708813,0.7350829855720028,0.7244767342553833
438,1547,1520,0.6664035486171119,0.7314395614085231,0.7281245586228601,0.7204099848501908,0.7424250557079265,0.7328899033135113,0.7369718412479526,0.7246179508476617,0.7513525313511129,0.7140909457160556,0.687841585797066,0.7448450840501628,0.7330374263157226
439,1578,1486,0.6657897714283537,0.7191714168306154,0.7293021438888891,0.697995762624223,0.7434055736041885,0.7206004114362327,0.7437959498075956,0.7048563281667855,0.7575559423258611,0.7302266251280913,0.6889318858307908,0.7417576139954049,0.7312575833096412
440,1541,1526,0.6647692102680703,0.7318273694741383,0.7153749856038186,0.7165109571512318,0.7377213768667893,0.7239143287700514,0.7264501924735118,0.7233912349848278,0.7482058604690489,0.7080888493372226,0.6788015138838241,0.7339365160070415,0.7232042547984724
441,1600,1490,0.6658962626800639,0.6866617288155766,0.6847266533968003,0.6861901393884159,0.7012720894402877,0.681635151806909,0.6933369480828759,0.68686335232942,0.7101296543030617,0.6743317847618518,0.6513241563706109,0.6900993655333479,0.6721429106967124
442,1565,1532,0.6539973541128307,0.7076164210330816,0.7115317760463998,0.699356028201265,0.723092554939686,0.7138140969925872,0.7283830440501982,0.7164738122585045,0.7382452233922066,0.7168615500078317,0.6962713361821203,0.7336401121378093,0.7348425957401439
443,1582,1502,0.6447189943472825,0.6852163141200983,0.6798957065927541,0.6842741185520906,0.6917321357393577,0.7068448335125185,0.704687419553466,0.6936488123289247,0.7138555247544968,0.707312840423053,0.6817249437059851,0.7286457787712783,0.7109848687025278
444,1528,1535,0.6582846743938658,0.7067863681789522,0.7010352583236805,0.7016119305848287,0.7097671718559214,0.7088541097006551,0.7066485796560854,0.7055096873065073,0.7144990211352092,0.6881801212060804,0.6741874607637864,0.7160364704612644,0.710792873284363
445,1533,1590,0.6631222579882623,0.717204285018889,0.707168469603835,0.7118509719226181,0.7205951512683961,0.7080375795860296,0.7038248374930095,0.7089430706431962,0.716547789682156,0.6893459346972688,0.6640979596322075,0.6910987308980403,0.691862368792806
446,1563,1524,0.6525921803523629,0.7154249867841083,0.7088585026304243,0.7061137429705616,0.7225883967879587,0.7277860782463662,0.728656181160022,0.7179415055854861,0.7416170416455017,0.6862425989579745,0.6696865350280945,0.7117327093350687,0.7070874380237762
447,1567,1506,0.6451652796066785,0.6774800988534804,0.6783341662675051,0.6665703940533098,0.6842110391657168,0.6938699295597394,0.695342522805499,0.6818268817640725,0.6990766707044148,0.6750091400121553,0.6628379104494317,0.6790836000852185,0.6714711545512717
448,1560,1516,0.6572384917596993,0.7061093661519003,0.6934215810766862,0.6987324590798831,0.7064555902279066,0.7107013363992887,0.7092598572402186,0.7076131872281057,0.7205295542974927,0.6998506509825057,0.6749359110420136,0.7183071092400604,0.7173572127192122
449,1564,1527,0.6690274057320061,0.7366612083651464,0.7186933117711506,0.7246309635425334,0.7377183044263642,0.7194030773331843,0.7225325935360454,0.7230752936430718,0.7391935177811438,0.7196302382768381,0.6925093153482087,0.7203430133407559,0.7113781267263486
450,1529,1512,0.6638046939514217,0.7308223703724251,0.7294837000357507,0.6955479041745749,0.736076580488825,0.738465640172169,0.7389040556053763,0.6971413332695501,0.7451013236960347,0.7040844078131925,0.6843881060694241,0.7248164290343304,0.715908119615239
451,1591,1486,0.6569971133519371,0.69541510044215,0.6936185194479997,0.6891293551475809,0.7034826283056327,0.6979156435959768,0.7045550303093373,0.6991426362680898,0.7135348007905437,0.6711199416933966,0.6564160375794937,0.7005753163352145,0.6947123891631568
452,1540,1557,0.668657466679689,0.7305329222914078,0.7156089342238023,0.7211997080949542,0.7285582739809046,0.7201349570016228,0.7141997639530581,0.7127605699259317,0.7259921611476262,0.7145581091441207,0.6798707105955663,0.716355499787994,0.6959373873359525
453,1593,1508,0.6575146163505637,0.718182041498812,0.7257522353210417,0.6981316658586314,0.7361900305616211,0.7334162551489688,0.738549340374643,0.7010579860328039,0.7476542651357511,0.7273288338092571,0.6974943742547988,0.7409559762980693,0.7178074957670488
454,1521,1535,0.6603472789627408,0.7043394221957047,0.7011868739871377,0.6873546247572369,0.7127538387565626,0.7050847627311764,0.7057621114216671,0.6885356037824032,0.7165311639171847,0.701825712759362,0.6660800110035833,0.7002189776123516,0.7062141015221446
455,1554,1547,0.6727991675813179,0.7360848092830153,0.7255087616188357,0.7310078520028738,0.7372389368653277,0.7207577611796513,0.7130613679096693,0.7062695128654645,0.7221937058345289,0.7092739954123346,0.6838976173263352,0.7192754205000783,0.7122144486484063
456,1579,1499,0.6536121111112487,0.7065266385611491,0.6994108290075663,0.6902255660525932,0.7111206437430633,0.7116857830678099,0.7173658655151417,0.703847897042608,0.7271345075501959,0.6866419582406131,0.6654433330508315,0.6978079241004481,0.6913255462706782
457,1574,1514,0.6665504124865379,0.7378312422294463,0.72796355509808,0.7294944550027074,0.7511849244485057,0.7255082463134284,0.7336168203893813,0.7332245638480628,0.7554621350696694,0.7031554401855774,0.6816426667816547,0.7061201425463376,0.7217876995449681
458,1582,1465,0.6528262024835967,0.715872066137924,0.6999879739071017,0.6964891950432287,0.7086805926680153,0.7254788882887874,0.7124503232529922,0.7066088065657982,0.7208611326144219,0.6976426635538086,0.6644133519873033,0.6979629766198988,0.6979374139996509
459,1557,1529,0.6677681059418429,0.7457803220646398,0.7381938918515109,0.7289827960561911,0.751500850769831,0.741680353512366,0.7388979597134051,0.7255268149950691,0.7514003091125531,0.7222114879029589,0.7091098982246621,0.7441631168339775,0.7472808660125334
460,1525,1567,0.6588193566910628,0.7144188099211455,0.6870151549354699,0.7064972177788901,0.706489236134771,0.7046018203736161,0.6913850886753049,0.7083058315953662,0.7084008537149132,0.6977773858208709,0.6648119560644065,0.7022011929274652,0.6886303562326705
461,1590,1480,0.6648529518522373,0.7068322913551994,0.6970475721947232,0.6921376889388839,0.7127138237163351,0.7039148696841635,0.7069318217282273,0.6990444394052693,0.7216378881154442,0.7044270596570708,0.6824776451121756,0.7276900935584376,0.7156568312472558
462,1552,1463,0.6661144692523161,0.714939110877975,0.7066513501733545,0.69917217670053,0.7210316862584516,0.7131614743026853,0.7166116612096389,0.703303068418818,0.7296329839589867,0.6943687362186785,0.6810699678838558,0.7050534735166696,0.6957161699834712
463,1555,1529,0.6524586841969704,0.6811621448125971,0.6712590977855034,0.6755389317873166,0.6838577443302124,0.6948989565631146,0.6912349973777238,0.6927583733352604,0.703264111137304,0.6820020061191834,0.6561331745888936,0.6945464381010293,0.6882100856792117
464,1544,1540,0.6648071138288432,0.7276404603457706,0.7239070149406761,0.7241701696519376,0.7359364881437461,0.7315142966373905,0.7284795374880895,0.7237137391269173,0.7374311984772831,0.698397118639931,0.6586250326254094,0.713288411273318,0.68646591876759
465,1595,1510,0.6648956899353566,0.7148280823728971,0.7088666341377452,0.7031932873834756,0.7130082004504406,0.7322001995068657,0.7236014086723201,0.7075494475042978,0.7280791399397976,0.6975172668373123,0.6832288068507897,0.7190836606064892,0.7148843329053737
466,1556,1499,0.6647327686184914,0.7537658292111269,0.7354483103459413,0.7234661608575357,0.7530622213163798,0.734863958887229,0.7303954326126073,0.7169805993724393,0.7473035603646714,0.7243191292879924,0.663027568345533,0.6918306885704267,0.6892440816892732
467,1576,1540,0.6581553833717596,0.7194113348355005,0.7093050728523466,0.7135229538965959,0.7197129023832765,0.7300935008451905,0.7196632186362534,0.7176378572658118,0.7280914315550698,0.6974550739252787,0.679547993660436,0.71354287954853,0.704964838289754
468,1548,1507,0.6700439165114145,0.7130529100790615,0.7096701116747911,0.7083880735261453,0.7166131269194808,0.7111187180711134,0.7143388054910162,0.705296060180944,0.7182723135927062,0.7021826074455748,0.6835948686273925,0.711014688251591,0.7020596520218643
469,1548,1543,0.662062927873533,0.7452481968335817,0.7469770121120342,0.7272697076860096,0.7527816654860513,0.756786482278066,0.7579884441875606,0.7380805702213119,0.7625884367333972,0.701053994378232,0.6903521970906447,0.7246935495106556,0.722401407421386
470,1524,1538,0.6641815919999255,0.7296921388627107,0.7183947003060633,0.7130681208405328,0.7366545916966855,0.7231509962513764,0.716675916089776,0.7034359029164317,0.7338825847719748,0.7277040948721664,0.6949069853647888,0.7044628165350706,0.6955118012306675
471,1569,1504,0.6552784726490277,0.7196400124568209,0.7246787955635567,0.7062798685744275,0.734140420275408,0.728088980127585,0.7422300903722437,0.7185602419780633,0.7507645342422168,0.7186074075019528,0.6991910117154938,0.7449077817696212,0.7371767421076592
472,1557,1501,0.6580824757955727,0.7027205920948336,0.7069950665092909,0.6825042437603251,0.7124919412013665,0.7031560002377774,0.7204238737817326,0.6896007597213153,0.7222393255074121,0.7242366028759993,0.6824886992591509,0.7228547683681069,0.714525830280459
473,1595,1500,0.6638303826846078,0.7040934623691831,0.7006301885730369,0.6953732059492636,0.7200224555018438,0.6948210774185328,0.7060885876343695,0.6926268418506552,0.724918580988151,0.7102404165583146,0.6768161372209665,0.7026154858785276,0.6971751550530407
474,1524,1528,0.6549473303470766,0.7387150807519892,0.7243101055960901,0.7221298421883048,0.7394833917000737,0.7433349228404605,0.7306176872930066,0.7219121390164775,0.7464544749154908,0.7212611302777275,0.6839768874879842,0.7210148125186249,0.7057610247296399
475,1516,1535,0.6623078331832665,0.7224124042240448,0.7037353918257727,0.7117260333517017,0.720959077814249,0.7245060945482089,0.7146550979354462,0.7148710219434649,0.7310471175283609,0.6930359965388411,0.6687238703619702,0.7274854824986244,0.7094462160999372
476,1577,1524,0.6686241404141501,0.7603925445788505,0.7511549918711853,0.7473976696085902,0.7626330974024896,0.758615990009713,0.7446113493397776,0.7356886123190907,0.7568340066131001,0.722241404258573,0.7106688118932574,0.7325774288796113,0.7251143263549
477,1590,1515,0.6497206276716188,0.6859601963856278,0.6693001136273343,0.6704712150680486,0.6838970193007154,0.6935058144127264,0.6856234889876667,0.6870578621516041,0.7009141051683517,0.6903141895092202,0.667838402686011,0.7090090918443198,0.7040174870393238
478,1617,1476,0.6568607642060064,0.7018376717608834,0.6906934341764357,0.6889277109677576,0.7071663781857788,0.7029297641872259,0.7014151765984461,0.6992176659798679,0.7186748868734075,0.7003861674041056,0.6785649373170807,0.7055360234002322,0.695678982289063
479,1556,1559,0.6554368525124832,0.6929479358473629,0.698338352653441,0.682269094800917,0.7092978983854707,0.7032708711503742,0.7124030355962765,0.6950770045218088,0.7221201130681798,0.6851912550483387,0.6624102672256592,0.7004650289264169,0.6943951974904381
480,1562,1568,0.6561217676855663,0.6982143735996342,0.6941011191926127,0.6879451348640668,0.7029494284562036,0.7018471295299227,0.7042780811951131,0.69571519041083,0.7122643217355792,0.7014739124900508,0.6871538352858872,0.7379437392001724,0.7195156654896989
481,1583,1513,0.673879979368684,0.7383458017582581,0.7369927702013832,0.7180877567528199,0.7540496807723289,0.7222020610812634,0.7311536931896652,0.7075821218853182,0.7454874227027124,0.7176124720737915,0.6926314888883081,0.7234435630290569,0.7079725468271768
482,1567,1510,0.6710674364502085,0.7182848665087737,0.7120379062601944,0.7009663458279498,0.7273733603632728,0.7117889819844244,0.7205492390094403,0.6979769498495582,0.7338490341045493,0.7171858464888199,0.6805696241750642,0.7350142093742585,0.720247755788153
483,1572,1533,0.662086628208846,0.749067900693757,0.7319632951195808,0.7245310321944238,0.7517190902513744,0.7356350610495301,0.7362099525588114,0.7197426160650262,0.7537501710990997,0.7268619249739477,0.6975456520950589,0.7481886229139887,0.7420046472522305
484,1534,1549,0.6705183734068159,0.7403098524227038,0.7439496395115731,0.7243008608818331,0.7619328454642119,0.7305693917206058,0.7441594140789304,0.7257513176055196,0.761496854930909,0.7204892408681938,0.6819879429862357,0.7139433810528463,0.7048881435766425
485,1573,1498,0.6502557650369819,0.7009544322311487,0.685447959020346,0.6938697038763643,0.7013153092838973,0.7016019617893736,0.6968735973217806,0.6994781637353653,0.7116634016475241,0.6837412511990888,0.6502352115492088,0.6936230452060689,0.6876312458068291
486,1585,1527,0.6687438012746895,0.7205054865286386,0.7005516457788964,0.6965702491654897,0.7157224689694843,0.7123654147371227,0.6999255544068024,0.6923098450542858,0.7134995567176108,0.7285091517313135,0.6903869694958368,0.7144038046182531,0.7052574254635382
487,1597,1517,0.6618381394905825,0.7336137157072949,0.7340735253130367,0.7133195078309776,0.74497245604158,0.7312280547614963,0.7360786124041304,0.7118062815653132,0.7460512107049222,0.7078216274025632,0.6929943406762957,0.7349489689604237,0.7246993243010679
488,1546,1526,0.6636852832699333,0.7371856714930276,0.7359029835955291,0.7229236144365063,0.7483939812251008,0.7417672188041692,0.7492102916558326,0.7282425921933444,0.7617095113639842,0.7146724074354757,0.6898543340605592,0.7228483418687068,0.7231535900540738
489,1565,1554,0.6729220011590472,0.7747706268158221,0.7577446540096001,0.743231633135158,0.7751871174832559,0.7526562299292215,0.7560453847579286,0.7354019836830987,0.7737160629290797,0.7595080090072949,0.7272477691335766,0.7602070193981452,0.7492618054701589
490,1535,1533,0.6436404479089467,0.6770379961203696,0.6747734041850024,0.6574386772263092,0.688299867682405,0.690594192571122,0.6947776895840475,0.6684184634197722,0.7074674700591481,0.6767625002793156,0.6540398812288004,0.6877680896578414,0.6751884337942592
491,1578,1529,0.655987305802982,0.7406890663128456,0.7443648098038406,0.7197218885489726,0.755774753415372,0.7399677531421109,0.7498338829016292,0.7207295807420911,0.7617687573031792,0.6976745972576869,0.674078957271451,0.7158115562373354,0.7137300120737567
492,1564,1530,0.6685206160055562,0.7413717586463513,0.728372544263646,0.7139958411594512,0.7509025906061603,0.7312178195414998,0.7347300217743669,0.7101001153128556,0.7547347747378064,0.7304018760843425,0.6921787783609017,0.7332517568432801,0.7259119030484907
493,1549,1517,0.6614073412572719,0.733144515215281,0.7279633674681748,0.7095615408409416,0.741927486589689,0.7321783914108537,0.7345973028179462,0.7107261074894888,0.7506295294754022,0.6978725800645581,0.6867853485618866,0.7175856457655907,0.7113993542784649
494,1545,1543,0.6718339828372211,0.725414552184026,0.714197672001627,0.7115441541614856,0.7222790597755562,0.718696962343051,0.7083981744536378,0.6972697649854518,0.7161604096741832,0.7129509334837161,0.6949752553927391,0.7255033962591038,0.7145019047114588
495,1553,1515,0.667990804303075,0.7168334315510195,0.7167352280695435,0.7054152689363948,0.7323979367244584,0.7064314289335782,0.7110783561245163,0.6972515804018232,0.7259115132061579,0.7190611383711925,0.6912698673023159,0.7449631681961565,0.7232943702354829
496,1526,1598,0.6648113047722309,0.7239918311758653,0.7094122923869627,0.7044066766721294,0.7297871945288534,0.7122322614151139,0.715010510285229,0.6992591589458537,0.7336337509270595,0.7152696219315274,0.6787404209457315,0.7185020172891355,0.7042229201279006
497,1612,1488,0.6521029964476894,0.6980343183045793,0.6925272253817915,0.6905129718957936,0.7050890852689496,0.7105861419342737,0.704842783481884,0.694324202763608,0.7146962958191257,0.678757347630856,0.6633547644532972,0.7041177431800345,0.695798677365621
498,1544,1543,0.6619773568839334,0.7073791407195659,0.6902868229401312,0.705090030171415,0.7044470652444758,0.7056761299522596,0.6945861393355104,0.7013386338065741,0.7077629965159268,0.6826845786306355,0.6567046437799989,0.6873378219661623,0.6828860598140615
499,1512,1557,0.6493725799273425,0.7156776486661032,0.7299946551344626,0.6780391723642835,0.7375507467580472,0.7209712913384075,0.739477909669333,0.6813880919844427,0.7462589876647308,0.7222037226922464,0.6917242141253386,0.744127785158317,0.7293423541426042
