algorithm,subset,config,oof_log_loss,fold_mean,fold_se,fold_losses
ridge,H_D_M_P_C,0.01,0.6522274689968506,0.6522274689968507,0.002212804434189266,"[0.6500218222673325, 0.6471862077998094, 0.6601151345629804, 0.6502899439147127, 0.653524236439418]"
ridge,H_D_M_P_C,0.1,0.6437236681997281,0.6437236681997283,0.00603838219858411,"[0.6429458218084997, 0.6246367785950884, 0.6618488376136759, 0.6404526798533772, 0.6487342231279998]"
ridge,H_D_M_P_C,1.0,0.641371068926308,0.641371068926308,0.009379324833725819,"[0.6435292343280901, 0.609683645518062, 0.6675734119264058, 0.6376221680640721, 0.6484468847949101]"
ridge,H_D_M_P_C,10.0,0.6429859524956396,0.6429859524956395,0.011236909711476993,"[0.6443471719932548, 0.6067284733286854, 0.6766675161861029, 0.6375220729560012, 0.649664528014154]"
ridge,H_B_M_P_C,0.001,0.6729405663472059,0.6729405663472059,0.0009324180392535533,"[0.6714008954449047, 0.6760964989706969, 0.6735085788392028, 0.6707645921502617, 0.672932266330963]"
ridge,H_B_M_P_C,0.01,0.6592818667469782,0.6592818667469782,0.003164114252873492,"[0.6526771769857911, 0.6691031000059274, 0.6619543140367921, 0.6521141172895794, 0.6605606254168015]"
ridge,H_B_M_P_C,0.1,0.6583572548093996,0.6583572548093997,0.004211901527603615,"[0.6486802744371037, 0.670825694228102, 0.6620799534934521, 0.6491579226703671, 0.6610424292179734]"
ridge,H_B_M_P_C,1.0,0.6585867202309182,0.6585867202309181,0.004435953751618947,"[0.6483377640441512, 0.6714249847067874, 0.6631452954064793, 0.6487932588460745, 0.6612322981510985]"
ridge,H_B_M_P_C,10.0,0.6588444501307472,0.6588444501307472,0.004587062828944049,"[0.6483057391945386, 0.6719478543337352, 0.6642254643830592, 0.6486451676332852, 0.6610980251091179]"
ridge,H_D_B_M_P_C,0.001,0.6698963423270211,0.669896342327021,0.0005720665048795134,"[0.6691361121182544, 0.6716306601337612, 0.6707922541797455, 0.6685095204716549, 0.6694131647316892]"
ridge,H_D_B_M_P_C,0.01,0.64853471653176,0.6485347165317601,0.0019330250906432133,"[0.6448048889733428, 0.6494137485172959, 0.6550483673614392, 0.6443675333803136, 0.6490390444264084]"
ridge,H_D_B_M_P_C,0.1,0.6409527145860099,0.6409527145860099,0.005062879415737444,"[0.6375802891260525, 0.6292477089828348, 0.6586160533619267, 0.6347131682736789, 0.6446063531855565]"
ridge,H_D_B_M_P_C,1.0,0.6391421838930499,0.6391421838930499,0.008240418074365086,"[0.6382305498393781, 0.6152519474735962, 0.6657445338116136, 0.6320286743518364, 0.644455213988825]"
ridge,H_D_B_M_P_C,10.0,0.6408838941529903,0.6408838941529903,0.01010919696185634,"[0.6392831288571169, 0.6124432278815916, 0.6746876260550245, 0.6325718196986394, 0.6454336682725791]"
ridge,H_A,0.001,0.6740299176337721,0.674029917633772,0.0006384039682186273,"[0.6723005138001087, 0.6750741294889333, 0.6739346506221902, 0.6730496832304752, 0.6757906110271528]"
ridge,H_A,0.01,0.6609995666583948,0.6609995666583948,0.002598977232910866,"[0.6540940013328691, 0.6639850559012774, 0.6614483888865765, 0.6567240609300545, 0.6687463262411965]"
ridge,H_A,0.1,0.6598425482035736,0.6598425482035737,0.0036903753756648994,"[0.650193381463749, 0.6634419988311372, 0.6607981758831546, 0.6536595622959361, 0.6711196225438911]"
ridge,H_A,1.0,0.6598701043002987,0.6598701043002988,0.0038518445226939434,"[0.6498250020421904, 0.6635386661150632, 0.660900535448033, 0.6534047928817593, 0.6716815250144478]"
ridge,H_A,10.0,0.6598753960945343,0.6598753960945345,0.0038687889549565094,"[0.6497888994006435, 0.6635509017780132, 0.6609136246312403, 0.6533804758119718, 0.6717430788508032]"
ridge,H_D_A,0.001,0.6709677804774211,0.6709677804774209,0.00036823797069141743,"[0.6700803516358564, 0.670604655412901, 0.6711736038975487, 0.6707140980010423, 0.6722661934397565]"
ridge,H_D_A,0.01,0.6500718624865952,0.6500718624865953,0.0023548439909068866,"[0.6469900837999358, 0.6443739612926996, 0.6535364419764684, 0.6481026476447804, 0.6573561777190922]"
ridge,H_D_A,0.1,0.641254452273741,0.6412544522737411,0.005961216209229159,"[0.6412553792304089, 0.6213237007596691, 0.6519606394113032, 0.6370252605652275, 0.6547072814020969]"
ridge,H_D_A,1.0,0.6380071651246797,0.6380071651246797,0.009082526364709341,"[0.6422111606960303, 0.6054593216193738, 0.6548911164691302, 0.6331996189406638, 0.6542746078982002]"
ridge,H_D_A,10.0,0.6390725075587965,0.6390725075587964,0.010501789228303743,"[0.6430712759078155, 0.6020209389119624, 0.6620344288187551, 0.633191376147481, 0.6550445180079684]"
ridge,H_B_A,0.001,0.6713891444704005,0.6713891444704005,0.0009807057578083496,"[0.6693186242655079, 0.6744922130644044, 0.6706287740160973, 0.6697193698428737, 0.672786741163119]"
ridge,H_B_A,0.01,0.6568506641220597,0.6568506641220597,0.0033945698497952963,"[0.6492627185889365, 0.6659509774337489, 0.6552242008093649, 0.6502964496149726, 0.6635189741632755]"
ridge,H_B_A,0.1,0.6557119973590803,0.6557119973590803,0.004548877440040126,"[0.645452203035608, 0.6669793865363668, 0.6539853146398606, 0.6466272757309836, 0.6655158068525819]"
ridge,H_B_A,1.0,0.6557486167773819,0.6557486167773818,0.004712660610323673,"[0.6451124561119574, 0.6672895274108325, 0.6540159819442396, 0.6463005576769867, 0.6660245607428934]"
ridge,H_B_A,10.0,0.65575487765597,0.6557548776559698,0.004729759900193905,"[0.6450794804667083, 0.6673238635148849, 0.6540216845890156, 0.6462688580982475, 0.6660805016109929]"
ridge,H_D_B_A,0.001,0.6684404046707827,0.6684404046707828,0.0005652297555441484,"[0.6671890666001075, 0.6701242226693238, 0.6680015090389296, 0.6674959961564579, 0.6693912288890949]"
ridge,H_D_B_A,0.01,0.6467661553304682,0.6467661553304682,0.001966661220747089,"[0.6425888324312633, 0.6470792464722308, 0.6485270074846935, 0.642597961450907, 0.6530377288132463]"
ridge,H_D_B_A,0.1,0.6390158528598825,0.6390158528598826,0.00463478704275531,"[0.6369743177013435, 0.6266389666179536, 0.648615445801538, 0.6322462938002594, 0.6506042403783185]"
ridge,H_D_B_A,1.0,0.6362755316368176,0.6362755316368175,0.007530720375176348,"[0.638035844787425, 0.6116503534396295, 0.6527626033590344, 0.6286807548540925, 0.6502481017439065]"
ridge,H_D_B_A,10.0,0.6373433751739227,0.6373433751739228,0.008988243593437962,"[0.6390032644351065, 0.6080330168807486, 0.659617333457954, 0.6290013206992237, 0.6510619403965808]"
ridge,H_M_A,0.001,0.6739770894328164,0.6739770894328164,0.0005678483340636062,"[0.6727187350528173, 0.6750158247385974, 0.6737043205618479, 0.6728833240725223, 0.6755632427382975]"
ridge,H_M_A,0.01,0.6610876195446497,0.6610876195446496,0.0024197443196025837,"[0.6552657930034601, 0.6639833540815873, 0.6611664204621753, 0.6565629642461757, 0.6684595659298491]"
ridge,H_M_A,0.1,0.6599667537001243,0.6599667537001243,0.0035050981588030544,"[0.6514338103762962, 0.6634111839869732, 0.6605630233594824, 0.6535355089249751, 0.6708902418528946]"
ridge,H_M_A,1.0,0.6599967271186976,0.6599967271186975,0.003667615730448578,"[0.6510629183851001, 0.6635019338529083, 0.6606745915184954, 0.6532840698354518, 0.6714601220015319]"
ridge,H_M_A,10.0,0.6600022318452898,0.6600022318452897,0.003684694074892983,"[0.6510263857290578, 0.6635135286851448, 0.660688660858487, 0.6532600820872669, 0.671522501866492]"
ridge,H_D_M_A,0.001,0.6709177378972305,0.6709177378972306,0.00029616337071099207,"[0.6704593363050734, 0.6705583827898998, 0.6709587264278001, 0.6705605945588544, 0.6720516494045257]"
ridge,H_D_M_A,0.01,0.6501667588376945,0.6501667588376945,0.002274869475924919,"[0.64761228351189, 0.6445023458652434, 0.6534579394551506, 0.6480525845661855, 0.6572086407900033]"
ridge,H_D_M_A,0.1,0.6413174002261905,0.6413174002261905,0.005958164755811575,"[0.6412581916551926, 0.621439266525894, 0.6519656450158458, 0.6370647006009693, 0.6548591973330513]"
ridge,H_D_M_A,1.0,0.6380852067170125,0.6380852067170125,0.009088624756367018,"[0.6420376764200358, 0.6055120478732763, 0.6547557604359705, 0.6334273285559184, 0.6546932202998615]"
ridge,H_D_M_A,10.0,0.6390595001100915,0.6390595001100914,0.010476857100458025,"[0.6428939385118819, 0.6019551925271219, 0.6614220081913478, 0.6334612327721619, 0.6555651285479437]"
ridge,H_B_M_A,0.001,0.6713724913211002,0.6713724913211003,0.000944673737267404,"[0.6697327966719935, 0.6744747435273241, 0.6704504251996248, 0.6695957047515347, 0.6726087864550243]"
ridge,H_B_M_A,0.01,0.657007381965908,0.6570073819659079,0.0033143868406286447,"[0.6501214510935693, 0.6660414878529708, 0.6551391806441986, 0.6502665345460914, 0.6634682556927094]"
ridge,H_B_M_A,0.1,0.6558940017566006,0.6558940017566006,0.004480304718993435,"[0.6462029882261102, 0.6670333861083899, 0.6540133065328474, 0.6466277983828108, 0.6655925295328448]"
ridge,H_B_M_A,1.0,0.655931717382437,0.6559317173824372,0.00464831904670958,"[0.6458346083199874, 0.6673360459617433, 0.6540610920766007, 0.6463020852165048, 0.6661247553373494]"
ridge,H_B_M_A,10.0,0.6559380831684598,0.6559380831684598,0.004665889448821212,"[0.6457985281891859, 0.6673695962637612, 0.6540686126717385, 0.6462704660247653, 0.666183212692848]"
ridge,H_D_B_M_A,0.001,0.6684259405204199,0.6684259405204198,0.0005324029720260243,"[0.6675659051510157, 0.670116185283516, 0.6678361291368184, 0.66738495456206, 0.6692265284686895]"
ridge,H_D_B_M_A,0.01,0.6468899690462864,0.6468899690462864,0.0019236928543287445,"[0.6430227194832944, 0.6472246765998999, 0.648528842354544, 0.6426183103513559, 0.6530552964423382]"
ridge,H_D_B_M_A,0.1,0.6390253048898262,0.6390253048898261,0.004680784630990396,"[0.6368546994787014, 0.6266219933405368, 0.64854232025326, 0.6321654245883239, 0.6509420867883089]"
ridge,H_D_B_M_A,1.0,0.6362310759849575,0.6362310759849577,0.007586271282893614,"[0.6377738311056234, 0.6113156501237503, 0.652384753445005, 0.6288662053798842, 0.6508149398705249]"
ridge,H_D_B_M_A,10.0,0.6373493717881921,0.6373493717881921,0.009036939549827904,"[0.638653844382062, 0.6078383692327443, 0.6594111970636126, 0.6291274385043301, 0.6517160097582116]"
ridge,H_P_A,0.001,0.6741326269973625,0.6741326269973625,0.0006524403535964948,"[0.6722414055334479, 0.6750177688498907, 0.6745484837760958, 0.6730481995017982, 0.6758072773255802]"
ridge,H_P_A,0.01,0.6613216847998021,0.6613216847998021,0.002639549484582736,"[0.6539186564034349, 0.6638251995597839, 0.6632859439445913, 0.6568687613707369, 0.6687098627204635]"
ridge,H_P_A,0.1,0.6602667508879307,0.6602667508879307,0.003727982675429871,"[0.6499923634427944, 0.6632474624107255, 0.6630955309856444, 0.6539686720343408, 0.6710297255661483]"
ridge,H_P_A,1.0,0.6603054004065149,0.6603054004065149,0.0038851149923382687,"[0.6496213280000378, 0.6633401546924086, 0.6632617808575908, 0.6537420090865076, 0.6715617293960294]"
ridge,H_P_A,10.0,0.660312295983358,0.6603122959833582,0.0039019035379982588,"[0.6495849738961266, 0.663351988071711, 0.6632815040221376, 0.6537206995147098, 0.671622314412106]"
ridge,H_D_P_A,0.001,0.6710635271803022,0.6710635271803022,0.00041839383175911924,"[0.670011338919473, 0.6705388657324263, 0.6717979637576358, 0.6707022789006812, 0.6722671885912949]"
ridge,H_D_P_A,0.01,0.6502756297583987,0.6502756297583987,0.0025790303809643984,"[0.6466268534332479, 0.6439843605096338, 0.6556946888831076, 0.6480334318069793, 0.6570388141590248]"
ridge,H_D_P_A,0.1,0.6413535855572116,0.6413535855572114,0.006478115155910118,"[0.6403082085266381, 0.6201392063305777, 0.6559819071142348, 0.6366525655334639, 0.653686040281143]"
ridge,H_D_P_A,1.0,0.6380894913486092,0.6380894913486092,0.009761296454816057,"[0.6410427848500364, 0.6039408465893458, 0.6598467438476796, 0.6324913367032154, 0.6531257447527687]"
ridge,H_D_P_A,10.0,0.6391543410343278,0.6391543410343277,0.01115114190888714,"[0.6418572302186456, 0.6009346204678254, 0.6665900420525646, 0.6323889670396978, 0.6540008453929054]"
ridge,H_B_P_A,0.001,0.6714541859177824,0.6714541859177825,0.0009600632577110987,"[0.6692143731590723, 0.6743915457875027, 0.6712389845331106, 0.669692002758463, 0.6727340233507634]"
ridge,H_B_P_A,0.01,0.6569238920841295,0.6569238920841297,0.0032979138551272225,"[0.6487027477622802, 0.6653601040012002, 0.6572212009032125, 0.6504007998120692, 0.662934607941886]"
ridge,H_B_P_A,0.1,0.6558327693862638,0.6558327693862637,0.004388945036827461,"[0.6447115731605934, 0.6661262125726295, 0.6566792237273757, 0.6470227331716067, 0.6646241042991133]"
ridge,H_B_P_A,1.0,0.6558812437386474,0.6558812437386474,0.004542320529840053,"[0.6443488001694216, 0.6663983170734384, 0.6568152416251918, 0.6467520943925897, 0.6650917654325953]"
ridge,H_B_P_A,10.0,0.6558888331828235,0.6558888331828234,0.0045583094291321395,"[0.6443135024416373, 0.6664287031952382, 0.6568320294132629, 0.6467264726158467, 0.6651434582481325]"
ridge,H_D_B_P_A,0.001,0.6684970371180939,0.668497037118094,0.0005518473773348869,"[0.6670733005393774, 0.6700099696981692, 0.6686202404857479, 0.6674589082774232, 0.6693227665897525]"
ridge,H_D_B_P_A,0.01,0.6466664743772307,0.6466664743772307,0.00211761328026186,"[0.6417884546727534, 0.6462132551103908, 0.6508266249516186, 0.6423687481891902, 0.6521352889622002]"
ridge,H_D_B_P_A,0.1,0.6386550608474171,0.6386550608474171,0.005323217171904101,"[0.6351827676170928, 0.6248297479893214, 0.6531320646799937, 0.6314058242633057, 0.6487248996873716]"
ridge,H_D_B_P_A,1.0,0.636039150799616,0.636039150799616,0.008408262073427918,"[0.6360306056497659, 0.609680811396671, 0.6584076350848602, 0.62777013294682, 0.6483065689199631]"
ridge,H_D_B_P_A,10.0,0.6372051072821691,0.6372051072821691,0.009920847011125722,"[0.6369523935584388, 0.6065483773178341, 0.6653879451907388, 0.6278311942871585, 0.6493056260566754]"
ridge,H_M_P_A,0.001,0.6740739787569874,0.6740739787569876,0.000571286568045009,"[0.6726531099976828, 0.674953618456139, 0.6743121623780866, 0.6728778956145032, 0.6755731073385263]"
ridge,H_M_P_A,0.01,0.6613702293130757,0.6613702293130757,0.0024411071939091345,"[0.6550383697494528, 0.663767501000547, 0.6629540843810556, 0.6567116793515442, 0.6683795120827786]"
ridge,H_M_P_A,0.1,0.6603533563864001,0.6603533563864,0.003518909096777369,"[0.6511989289682942, 0.6631518800562297, 0.6628279606258447, 0.6538570861025799, 0.6707309261790521]"
ridge,H_M_P_A,1.0,0.6603981098944536,0.6603981098944537,0.00367996530121907,"[0.6508263469716542, 0.6632363243641103, 0.6630008671082448, 0.6536356314129661, 0.6712913796152931]"
ridge,H_M_P_A,10.0,0.6604051795440785,0.6604051795440784,0.0036968818592197144,"[0.6507896747574141, 0.6632472803510824, 0.6630212861528757, 0.6536148467260472, 0.671352809732973]"
ridge,H_D_M_P_A,0.001,0.6710073857411846,0.6710073857411846,0.00033748052958635543,"[0.6703831494858293, 0.6704857329040869, 0.6715773497435265, 0.6705452263783573, 0.6720454701941224]"
ridge,H_D_M_P_A,0.01,0.6503427509259287,0.6503427509259287,0.0024990046403638214,"[0.6472168946446801, 0.6440598352765871, 0.6555991859624196, 0.647980258698319, 0.6568575800476378]"
ridge,H_D_M_P_A,0.1,0.6414668288960774,0.6414668288960774,0.006472706009275007,"[0.6403802838739381, 0.6203443847841414, 0.6561246462682865, 0.6366628306175812, 0.65382199893644]"
ridge,H_D_M_P_A,1.0,0.6383114360628088,0.6383114360628087,0.009708018926724673,"[0.6410063193041107, 0.6044033220969618, 0.6597814090647517, 0.632707742375398, 0.6536583874728213]"
ridge,H_D_M_P_A,10.0,0.6393864915090054,0.6393864915090054,0.011216326907210715,"[0.6419422989576552, 0.6009217907273398, 0.6668357595047293, 0.6326433947201285, 0.6545892136351743]"
ridge,H_B_M_P_A,0.001,0.6714310923509603,0.6714310923509603,0.000915913125076509,"[0.669619453165854, 0.6743671920010302, 0.67105453988305, 0.6695648675300833, 0.6725494091747845]"
ridge,H_B_M_P_A,0.01,0.6570604841054536,0.6570604841054536,0.0031988166658553207,"[0.6495461418346652, 0.6654308036669924, 0.6570990634416485, 0.650379452197009, 0.6628469593869529]"
ridge,H_B_M_P_A,0.1,0.65599403683093,0.6559940368309303,0.004305849063320021,"[0.6454433753162566, 0.6661725805094327, 0.6566426980934209, 0.6470401961133695, 0.664671334122171]"
ridge,H_B_M_P_A,1.0,0.6560436237591001,0.6560436237591001,0.004463738013041663,"[0.645054047679882, 0.6664387160119954, 0.6567905982452626, 0.6467722487930443, 0.665162508065316]"
ridge,H_B_M_P_A,10.0,0.6560513148667549,0.6560513148667549,0.004480228541143262,"[0.6450158725925517, 0.6664684716457487, 0.6568086374747083, 0.6467468731683041, 0.6652167194524619]"
ridge,H_D_B_M_P_A,0.001,0.6684764145887702,0.6684764145887702,0.0005057206140472884,"[0.6674428236091752, 0.6699957130758604, 0.6684490591546508, 0.6673437185046807, 0.6691507585994836]"
ridge,H_D_B_M_P_A,0.01,0.6467781898445049,0.6467781898445049,0.002063938381962951,"[0.6421894669985015, 0.6463603290138058, 0.6507979825738649, 0.6424074185814349, 0.6521357520549171]"
ridge,H_D_B_M_P_A,0.1,0.6387609587749586,0.6387609587749586,0.005359976145985302,"[0.6351882323693646, 0.6249446405509542, 0.653170378789377, 0.6313383809458112, 0.6491631612192861]"
ridge,H_D_B_M_P_A,1.0,0.6362297780478974,0.6362297780478974,0.008393787828263511,"[0.6359250810210246, 0.6098965332772824, 0.6582587706145265, 0.6280537197168616, 0.6490147856097914]"
ridge,H_D_B_M_P_A,10.0,0.6372708068301942,0.6372708068301942,0.009922913249495105,"[0.6369805581118029, 0.6064531851417734, 0.6650730138468554, 0.6279453035861913, 0.6499019734643482]"
ridge,H_C_A,0.001,0.6739719212909374,0.6739719212909374,0.000670949057368393,"[0.6721588843998398, 0.6750254286160476, 0.673784740430295, 0.6730094308808315, 0.6758811221276732]"
ridge,H_C_A,0.01,0.660980039837365,0.6609800398373651,0.002809548726878558,"[0.6535337360812167, 0.6641230409337259, 0.6608847991624514, 0.656742591729327, 0.6696160312801046]"
ridge,H_C_A,0.1,0.6601953597465929,0.660195359746593,0.004142867158571811,"[0.6493404397194957, 0.6642546807964986, 0.660119322494586, 0.65400454512192, 0.6732578106004647]"
ridge,H_C_A,1.0,0.6604815022635103,0.6604815022635102,0.004354594908276196,"[0.6489652269092915, 0.664705158160665, 0.6609456926430806, 0.6537651473565084, 0.6740262862480059]"
ridge,H_C_A,10.0,0.6607358156136238,0.6607358156136238,0.004390481971262241,"[0.648920128644506, 0.6650767203013387, 0.6618947459611151, 0.6537501570473958, 0.6740373261137632]"
ridge,H_D_C_A,0.001,0.6709270122554344,0.6709270122554344,0.00040219519829670457,"[0.6699562190170559, 0.6705674266931447, 0.6710422781896993, 0.6706943477689615, 0.672374789608311]"
ridge,H_D_C_A,0.01,0.6501982001665303,0.6501982001665303,0.002494068004992708,"[0.6466161082856676, 0.6445186295097116, 0.653212586772301, 0.6482860738266397, 0.6583576024383315]"
ridge,H_D_C_A,0.1,0.6419789474855393,0.6419789474855393,0.006159030783075452,"[0.6408843888020336, 0.6217985879593638, 0.6520827994838732, 0.637927467333292, 0.6572014938491341]"
ridge,H_D_C_A,1.0,0.639353117018099,0.639353117018099,0.00929764417979896,"[0.6420136284325306, 0.6064883136989752, 0.6564695467696078, 0.6344268281233203, 0.6573672680660618]"
ridge,H_D_C_A,10.0,0.6411229619602672,0.6411229619602672,0.010851371364913223,"[0.6429824710537742, 0.6033623725369489, 0.6650937845002353, 0.6352567878075269, 0.6589193939028506]"
ridge,H_B_C_A,0.001,0.6713336232840099,0.6713336232840098,0.0010036810075293224,"[0.6691810066892113, 0.6744447495119273, 0.6704827544065942, 0.6696821678454256, 0.6728774379668909]"
